Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13981.68,1135.35,1005.46,1308.56,20240909
Performance journalière,0.0051,0.0067,0.0013,0.0088,20240909
Performance mensuelle,0.0034999999999999996,0.0045000000000000005,-0.0073,0.018000000000000002,20240909
Performance annuelle,0.1562,0.147,0.1148,0.3147,20240909
