Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14201.37,1146.48,1018.03,1349.42,20241001
Performance journalière,-0.011899999999999999,-0.0134,-0.011899999999999999,-0.0076,20241001
Performance mensuelle,-0.011899999999999999,-0.0134,-0.011899999999999999,-0.0076,20241001
Performance annuelle,0.1744,0.1582,0.1288,0.3557,20241001
