Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13310.4,1072.92,965.22,1228.53,20240531
Performance journalière,-0.0002,0.0001,0.0001,-0.006,20240531
Performance mensuelle,-0.0007000000000000001,-0.0038,-0.0016,0.0048,20240531
Performance annuelle,0.1007,0.0839,0.0702,0.2343,20240531
