Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13362.33,1082.22,961.94,1229.19,20240416
Performance journalière,-0.0008,-0.0032,-0.0066,-0.0004,20240416
Performance mensuelle,0.0271,0.0222,0.0059,0.0993,20240416
Performance annuelle,0.105,0.0933,0.0666,0.2349,20240416
