Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13243.9,1068.74,960.12,1212.53,20240606
Performance journalière,0.0146,0.0179,0.0147,0.0076,20240606
Performance mensuelle,-0.005,-0.0039000000000000003,-0.0053,-0.013000000000000001,20240606
Performance annuelle,0.09519999999999999,0.0797,0.0646,0.2182,20240606
