Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13362.48,1076.49,975.63,1215.68,20240506
Performance journalière,-0.0031,-0.0051,-0.0018,-0.0040999999999999995,20240506
Performance mensuelle,0.0032,-0.0005,0.0092,-0.005699999999999999,20240506
Performance annuelle,0.105,0.0875,0.0818,0.2214,20240506
