Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14720.44,1189.28,1040.87,1499.69,20241223
Performance journalière,-0.0001,-0.0014000000000000002,-0.0008,0.0006,20241223
Performance mensuelle,-0.0079,-0.016,-0.0183,0.0425,20241223
Performance annuelle,0.2173,0.20149999999999998,0.15410000000000001,0.5067,20241223
