Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13411.39,1078.66,969.26,1238.85,20240516
Performance journalière,-0.0007000000000000001,-0.0022,-0.0002,-0.0045000000000000005,20240516
Performance mensuelle,0.0069,0.0015,0.0026,0.0132,20240516
Performance annuelle,0.109,0.0897,0.0747,0.2446,20240516
