Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12437.39,1017.28,925.97,1022.17,20240109
Performance journalière,0.0045000000000000005,0.0052,0.0034999999999999996,0.0027,20240109
Performance mensuelle,0.0285,0.0277,0.026699999999999998,0.0269,20240109
Performance annuelle,0.0285,0.0277,0.026699999999999998,0.0269,20240109
