Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12483.92,1014.07,922.34,1069.49,20240201
Performance journalière,0.0015,-0.0003,-0.0006,0.0089,20240201
Performance mensuelle,0.0015,-0.0003,-0.0006,0.0089,20240201
Performance annuelle,0.0323,0.0245,0.0227,0.0745,20240201
