Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14372.84,1162.09,1030.3,1359.72,20240930
Performance journalière,-0.0053,-0.0062,-0.0072,-0.0016,20240930
Performance mensuelle,0.0315,0.0281,0.0172,0.057800000000000004,20240930
Performance annuelle,0.1885,0.174,0.1424,0.3661,20240930
