Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14102.73,1134.69,1012.28,1347.09,20241010
Performance journalière,-0.0033,-0.0018,-0.0025,-0.0029,20241010
Performance mensuelle,-0.018799999999999997,-0.0236,-0.0175,-0.009300000000000001,20241010
Performance annuelle,0.16620000000000001,0.1463,0.12240000000000001,0.35340000000000005,20241010
