Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14762.43,1200.19,1049.72,1465.36,20241206
Performance journalière,-0.008,-0.008100000000000001,-0.009300000000000001,0.0067,20241206
Performance mensuelle,-0.005,-0.006999999999999999,-0.01,0.018600000000000002,20241206
Performance annuelle,0.2208,0.2125,0.16390000000000002,0.4722,20241206
