Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1341.0,1327.0,-0.0104,13270.0,10.0,2023-08-16
AFRIQUIA GAZ,4450.0,4480.0,0.0067,22290.0,5.0,2023-08-16
AKDITAL,405.0,405.85,0.0021,6637275.4,16379.0,2023-08-16
ALLIANCES,86.0,85.5,-0.0058,257974.52,3025.0,2023-08-16
ALUMINIUM DU MAROC,1305.0,1340.0,0.0268,1340.0,1.0,2023-08-16
ARADEI CAPITAL,442.0,441.0,-0.0023,22062.5,50.0,2023-08-16
ATLANTASANAD,120.0,121.55,0.0129,42579.9,353.0,2023-08-16
ATTIJARIWAFA BANK,447.1,450.0,0.006500000000000001,7245039.3,16175.0,2023-08-16
AUTO HALL,79.0,79.5,0.0063,78040.55,1003.0,2023-08-16
BANK OF AFRICA,183.0,183.0,0.0,558150.0,3050.0,2023-08-16
BCP,260.0,260.45,0.0017000000000000001,3857524.95,14835.0,2023-08-16
CARTIER SAADA,24.3,24.3,0.0,97.2,4.0,2023-08-16
CIH,360.0,359.9,-0.0003,4581.2,13.0,2023-08-16
COSUMAR,210.0,208.0,-0.0095,28734.5,138.0,2023-08-16
DELTA HOLDING,31.99,31.98,-0.0003,1739.7,55.0,2023-08-16
DISTY TECHNOLOGIES,202.0,199.0,-0.0149,3980.0,20.0,2023-08-16
DOUJA PROM ADDOHA,10.2,10.4,0.0196,476428.55,46080.0,2023-08-16
ENNAKL,32.5,32.5,0.0,2892.18,89.0,2023-08-16
EQDOM,1130.0,1120.0,-0.0088,2512160.0,2243.0,2023-08-16
FENIE BROSSETTE,111.7,110.0,-0.0152,3858.1,35.0,2023-08-16
HPS,5900.0,5901.0,0.0002,1927183.0,325.0,2023-08-16
IB MAROC.COM,27.28,27.28,0.0,1200.22,44.0,2023-08-16
IMMORENTE INVEST,96.0,96.0,0.0,11232.0,117.0,2023-08-16
ITISSALAT AL-MAGHRIB,108.5,107.95,-0.0051,5346135.0,49465.0,2023-08-16
LABEL VIE,4798.0,4798.0,0.0,1045964.0,218.0,2023-08-16
LESIEUR CRISTAL,258.0,250.1,-0.030600000000000002,10860.5,43.0,2023-08-16
LafargeHolcim Maroc,1794.0,1794.0,0.0,6531082.0,3641.0,2023-08-16
MANAGEM,1878.0,1830.0,-0.0256,65899.0,36.0,2023-08-16
MED PAPER,25.04,25.19,0.006,5456.38,217.0,2023-08-16
MICRODATA,539.5,545.0,0.0102,109326.0,202.0,2023-08-16
MUTANDIS SCA,242.25,242.9,0.0027,78446.8,326.0,2023-08-16
RESIDENCES DAR SAADA,17.9,17.98,0.0045000000000000005,19276.87,1080.0,2023-08-16
RISMA,224.1,222.1,-0.0089,33459.0,150.0,2023-08-16
SALAFIN,590.0,590.0,0.0,12980.0,22.0,2023-08-16
SMI,1277.0,1279.0,0.0016,31975.0,25.0,2023-08-16
SNEP,618.0,615.0,-0.0049,42965.0,71.0,2023-08-16
SOCIETE DES BOISSONS DU M,2895.0,2861.0,-0.011699999999999999,57220.0,20.0,2023-08-16
SODEP-Marsa Maroc,270.1,267.55,-0.009399999999999999,479738.1,1785.0,2023-08-16
SONASID,570.0,577.9,0.0139,130605.5,226.0,2023-08-16
SOTHEMA,1170.0,1174.0,0.0034000000000000002,297030.0,253.0,2023-08-16
STOKVIS NORD AFRIQUE,12.79,12.76,-0.0023,4090.36,327.0,2023-08-16
TAQA MOROCCO,1148.0,1147.0,-0.0009,5735.0,5.0,2023-08-16
TGCC S.A,147.0,147.0,0.0,62633.75,426.0,2023-08-16
UNIMER,155.0,159.0,0.0258,3975.0,25.0,2023-08-16
WAFA ASSURANCE,4000.0,3951.0,-0.012199999999999999,3724795.0,932.0,2023-08-16
