Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1259.0,1259.0,0.0,1259.0,1.0,2023-09-01
AFRIC INDUSTRIES SA,350.0,350.0,0.0,32200.0,92.0,2023-09-01
AFRIQUIA GAZ,4400.0,4400.0,0.0,419397.0,96.0,2023-09-01
AKDITAL,414.0,415.1,0.0027,1910257.65,4591.0,2023-09-01
ALLIANCES,96.0,95.0,-0.0104,18417159.36,192369.0,2023-09-01
ALUMINIUM DU MAROC,1329.0,1325.0,-0.003,2650.0,2.0,2023-09-01
ARADEI CAPITAL,445.0,450.0,0.011200000000000002,9812.75,22.0,2023-09-01
ATLANTASANAD,121.0,118.0,-0.0248,5282209.5,44586.0,2023-09-01
ATTIJARIWAFA BANK,457.9,455.0,-0.0063,12039129.9,26497.0,2023-09-01
AUTO HALL,75.0,73.01,-0.0265,1284935.47,17504.0,2023-09-01
BANK OF AFRICA,178.6,177.0,-0.009000000000000001,3674843.6,20762.0,2023-09-01
BMCI,520.0,505.0,-0.0288,7056572.8,13432.0,2023-09-01
CIH,374.95,366.1,-0.0236,3199393.8,8739.0,2023-09-01
CIMENTS DU MAROC,1460.0,1460.0,0.0,148920.0,102.0,2023-09-01
COLORADO,43.4,43.4,0.0,520.8,12.0,2023-09-01
COSUMAR,202.0,204.8,0.0139,1294386.7,6432.0,2023-09-01
CTM,617.8,631.5,0.0222,3157.5,5.0,2023-09-01
DARI COUSPATE,3790.0,3650.0,-0.0369,1971000.0,540.0,2023-09-01
DELTA HOLDING,31.0,31.0,0.0,92817.07,3065.0,2023-09-01
DISTY TECHNOLOGIES,197.0,190.1,-0.035,213662.95,1115.0,2023-09-01
DISWAY,700.0,709.0,0.0129,138337.6,197.0,2023-09-01
DOUJA PROM ADDOHA,11.46,12.14,0.0593,60886451.7,52683.0,2023-09-01
ENNAKL,32.5,32.5,0.0,35685.24,1121.0,2023-09-01
FENIE BROSSETTE,106.65,105.0,-0.0155,115231.25,1139.0,2023-09-01
HPS,5980.0,6200.0,0.0368,14265201.0,2372.0,2023-09-01
IB MAROC.COM,25.0,24.99,-0.0004,48.54,2.0,2023-09-01
IMMORENTE INVEST,95.5,95.5,0.0,14348.12,150.0,2023-09-01
INVOLYS,93.0,93.0,0.0,38409.0,413.0,2023-09-01
ITISSALAT AL-MAGHRIB,106.0,106.0,0.0,4966770.25,46584.0,2023-09-01
JET CONTRACTORS,261.35,245.7,-0.0599,267813.0,1090.0,2023-09-01
LABEL VIE,4599.0,4597.0,-0.0004,4597.0,1.0,2023-09-01
LESIEUR CRISTAL,250.1,251.0,0.0036,12610.0,50.0,2023-09-01
LafargeHolcim Maroc,1750.0,1700.0,-0.0286,601668.0,353.0,2023-09-01
MAGHREB OXYGENE,233.0,223.7,-0.039900000000000005,22593.7,101.0,2023-09-01
MAGHREBAIL,908.0,872.0,-0.039599999999999996,128184.0,147.0,2023-09-01
MANAGEM,1820.0,1790.0,-0.0165,1921254.0,1069.0,2023-09-01
MARKETING,1200.0,1198.0,,5982.0,5.0,2023-09-01
MED PAPER,24.84,24.8,-0.0016,18586.4,750.0,2023-09-01
MICRODATA,530.0,543.9,0.0262,19011.5,35.0,2023-09-01
MINIERE TOUISSIT,1987.0,1989.0,0.001,821851.0,414.0,2023-09-01
MUTANDIS SCA,240.0,236.5,-0.0146,378517.1,1600.0,2023-09-01
OULMES,1527.0,1466.0,-0.039900000000000005,4398.0,3.0,2023-09-01
PROMOPHARM S.A.,1035.0,1076.0,0.039599999999999996,19368.0,18.0,2023-09-01
RESIDENCES DAR SAADA,17.02,16.76,-0.015300000000000001,818360.39,48520.0,2023-09-01
RISMA,216.0,212.0,-0.018500000000000003,1322844.6,6235.0,2023-09-01
SALAFIN,535.0,535.0,0.0,10700.0,20.0,2023-09-01
SANLAM MAROC,1215.0,1150.0,-0.0535,241512.0,209.0,2023-09-01
SMI,1310.0,1349.0,0.0298,73881.0,55.0,2023-09-01
SNEP,552.0,558.0,0.0109,48277.0,87.0,2023-09-01
SOCIETE DES BOISSONS DU M,2900.0,2850.0,-0.0172,1222650.0,429.0,2023-09-01
SODEP-Marsa Maroc,264.9,266.0,0.0042,674740.0,2540.0,2023-09-01
SONASID,550.0,557.0,0.0127,441316.3,795.0,2023-09-01
SOTHEMA,1145.0,1077.0,-0.0594,1702122.0,1573.0,2023-09-01
STOKVIS NORD AFRIQUE,12.2,12.18,-0.0016,9642.38,802.0,2023-09-01
STROC INDUSTRIE,34.48,34.55,0.002,18383.07,557.0,2023-09-01
TAQA MOROCCO,1120.0,1100.0,-0.0179,1654885.0,1500.0,2023-09-01
TGCC S.A TOTALENERGIES,144.5,142.8,,6994595.5,49765.0,2023-09-01
