Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1263.0,1260.0,-0.0024,27720.0,22.0,2023-08-29
AFRIQUIA GAZ,4400.0,4400.0,0.0,105600.0,24.0,2023-08-29
AGMA,6699.0,6750.0,0.0076,20250.0,3.0,2023-08-29
AKDITAL,390.5,400.0,0.024300000000000002,11288033.3,28330.0,2023-08-29
ALLIANCES,87.0,86.9,-0.0011,1948825.94,22531.0,2023-08-29
ARADEI CAPITAL,440.0,439.0,-0.0023,684184.5,1565.0,2023-08-29
ATLANTASANAD,120.0,121.5,0.0125,29145.0,240.0,2023-08-29
ATTIJARIWAFA BANK,453.0,454.95,0.0043,8336137.7,18449.0,2023-08-29
AUTO HALL,79.89,79.67,-0.0028000000000000004,637.36,8.0,2023-08-29
BANK OF AFRICA,176.6,180.0,0.019299999999999998,630479.2,3508.0,2023-08-29
BCP,255.0,254.1,-0.0034999999999999996,630708.5,2476.0,2023-08-29
CARTIER SAADA,24.3,24.1,-0.008199999999999999,7230.0,300.0,2023-08-29
CIH,350.0,355.5,0.015700000000000002,88875.0,250.0,2023-08-29
CIMENTS DU MAROC,1450.0,1450.0,0.0,37743.0,26.0,2023-08-29
COLORADO,44.0,44.0,0.0,3093.5,71.0,2023-08-29
COSUMAR,201.05,202.5,0.0072,2823500.3,14031.0,2023-08-29
CTM,617.5,620.0,0.004,1240.0,2.0,2023-08-29
DELTA HOLDING,31.0,31.0,0.0,12323.0,401.0,2023-08-29
DISTY TECHNOLOGIES,195.25,198.0,0.0141,8426.4,43.0,2023-08-29
DISWAY,710.0,709.9,-0.0001,49665.2,71.0,2023-08-29
DOUJA PROM ADDOHA,10.35,10.21,-0.013500000000000002,1218476.85,118595.0,2023-08-29
ENNAKL,32.48,32.05,-0.0132,33676.44,1050.0,2023-08-29
EQDOM,1065.0,1100.0,0.0329,66000.0,60.0,2023-08-29
FENIE BROSSETTE,107.95,105.3,-0.0245,7517.25,70.0,2023-08-29
HPS,5910.0,5900.0,-0.0017000000000000001,2224299.0,377.0,2023-08-29
IB MAROC.COM,25.12,25.0,-0.0048,25108.1,1004.0,2023-08-29
IMMORENTE INVEST,95.99,96.0,0.0001,324662.0,3382.0,2023-08-29
INVOLYS,96.85,96.85,0.0,1355.9,14.0,2023-08-29
ITISSALAT AL-MAGHRIB,106.95,107.55,0.005600000000000001,11379929.45,105828.0,2023-08-29
JET CONTRACTORS,267.8,267.0,-0.003,57405.0,215.0,2023-08-29
LABEL VIE,4749.0,4738.0,-0.0023,94760.0,20.0,2023-08-29
LafargeHolcim Maroc M2M Group,1750.0,1750.0,0.0,82250.0,47.0,2023-08-29
MANAGEM,723.9,724.9,0.0014000000000000002,36245.0,50.0,2023-08-29
MICRODATA,530.1,539.0,0.0168,53900.0,100.0,2023-08-29
MINIERE TOUISSIT,1980.0,1987.0,0.0034999999999999996,39740.0,20.0,2023-08-29
MUTANDIS SCA,238.3,237.9,-0.0017000000000000001,341020.15,1445.0,2023-08-29
RESIDENCES DAR SAADA,16.55,16.56,0.0006,59159.9,3592.0,2023-08-29
RISMA,220.0,220.0,0.0,15964.9,73.0,2023-08-29
SALAFIN,550.0,555.0,0.0091,555.0,1.0,2023-08-29
SANLAM MAROC,1159.0,1185.0,0.022400000000000003,59250.0,50.0,2023-08-29
SMI,1312.0,1320.0,0.0060999999999999995,125400.0,95.0,2023-08-29
SNEP,569.0,558.0,-0.019299999999999998,671620.7,1195.0,2023-08-29
SOCIETE DES BOISSONS DU M,2890.0,2900.0,0.0034999999999999996,14500.0,5.0,2023-08-29
SODEP-Marsa Maroc,265.0,263.0,-0.0075,4969433.2,18758.0,2023-08-29
SONASID,560.0,559.9,-0.0002,18419.6,33.0,2023-08-29
STOKVIS NORD AFRIQUE,12.0,12.39,0.0325,2149.08,178.0,2023-08-29
TAQA MOROCCO,1100.0,1100.0,0.0,104503.0,95.0,2023-08-29
TGCC S.A,141.9,144.8,0.0204,1556279.25,10878.0,2023-08-29
WAFA ASSURANCE,3950.0,4000.0,0.0127,72000.0,18.0,2023-08-29
