Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1275.0,1275.0,0.0,1275.0,1.0,2023-05-09
AFRIC INDUSTRIES SA,368.0,357.0,-0.029900000000000003,23304.0,65.0,2023-05-09
AFRIQUIA GAZ,3900.0,3940.0,0.0103,11855983.0,3009.0,2023-05-09
AKDITAL,300.0,300.0,0.0,156100.4,522.0,2023-05-09
ALLIANCES,63.5,62.66,-0.0132,1258591.82,20006.0,2023-05-09
ARADEI CAPITAL,430.0,430.0,0.0,3822.5,9.0,2023-05-09
ATLANTASANAD,125.3,124.85,-0.0036,10595.6,85.0,2023-05-09
ATTIJARIWAFA BANK,396.0,396.0,0.0,6002322.25,15126.0,2023-05-09
AUTO HALL,73.0,72.0,-0.0137,33593.24,460.0,2023-05-09
BANK OF AFRICA,161.05,161.0,-0.0003,1539256.0,9514.0,2023-05-09
BCP,229.0,228.5,-0.0022,2638019.0,11534.0,2023-05-09
BMCI,445.0,450.0,0.011200000000000002,344539.9,774.0,2023-05-09
CARTIER SAADA,26.2,25.45,-0.0286,763.5,30.0,2023-05-09
CDM,620.0,620.0,0.0,641080.0,1034.0,2023-05-09
CIMENTS DU MAROC,1285.0,1303.0,0.013999999999999999,16613584.0,12750.0,2023-05-09
COLORADO,42.08,42.15,0.0017000000000000001,55823.75,1297.0,2023-05-09
COSUMAR,181.0,180.0,-0.0055000000000000005,2088208.6,11569.0,2023-05-09
DELTA HOLDING,25.94,25.94,0.0,28040.26,1109.0,2023-05-09
DISTY TECHNOLOGIES,183.55,187.7,0.0226,187.7,1.0,2023-05-09
DISWAY,697.0,697.8,0.0011,30703.1,44.0,2023-05-09
DOUJA PROM ADDOHA,7.29,7.45,0.0219,3226812.27,432440.0,2023-05-09
ENNAKL,33.53,34.0,0.013999999999999999,31251.0,919.0,2023-05-09
FENIE BROSSETTE,115.8,113.0,-0.0242,5749.15,51.0,2023-05-09
HPS,6200.0,6320.0,0.0194,6535600.0,1089.0,2023-05-09
IB MAROC.COM,21.99,21.12,-0.039599999999999996,2154.24,102.0,2023-05-09
IMMORENTE INVEST,97.89,97.0,-0.0091,40956.0,420.0,2023-05-09
INVOLYS,97.95,94.2,-0.0383,1224.6,13.0,2023-05-09
ITISSALAT AL-MAGHRIB,76.11,76.2,0.0012,4475715.97,58826.0,2023-05-09
JET CONTRACTORS,200.7,199.95,-0.0037,1189.95,6.0,2023-05-09
LABEL VIE,4211.0,4211.0,0.0,1684400.0,400.0,2023-05-09
LESIEUR CRISTAL,254.95,251.0,-0.0155,3012.0,12.0,2023-05-09
LafargeHolcim Maroc,1500.0,1481.0,-0.0127,694442.0,459.0,2023-05-09
M2M Group,778.0,778.0,0.0,2334.0,3.0,2023-05-09
MAGHREB OXYGENE,260.0,260.0,0.0,5200.0,20.0,2023-05-09
MANAGEM,2385.0,2345.0,-0.0168,1509605.0,643.0,2023-05-09
MED PAPER,23.79,22.9,-0.0374,132402.4,5740.0,2023-05-09
MINIERE TOUISSIT,1630.0,1600.0,-0.0184,211200.0,132.0,2023-05-09
MUTANDIS SCA,225.0,223.5,-0.0067,107499.0,481.0,2023-05-09
RESIDENCES DAR SAADA,12.73,13.22,0.0385,1754684.85,133130.0,2023-05-09
RISMA,130.0,132.5,0.0192,4642.5,35.0,2023-05-09
S.M MONETIQUE,170.0,166.1,-0.0229,3654.2,22.0,2023-05-09
SMI,1287.0,1339.0,0.0404,1339.0,1.0,2023-05-09
SNEP,502.9,503.8,0.0018,2503425.85,5024.0,2023-05-09
SODEP-Marsa Maroc,229.0,228.0,-0.0044,219103.25,965.0,2023-05-09
SONASID,563.5,570.0,0.0115,301675.4,532.0,2023-05-09
SOTHEMA,1230.0,1230.0,0.0,13599.0,11.0,2023-05-09
STOKVIS NORD AFRIQUE,11.19,11.24,0.0045000000000000005,39463.37,3464.0,2023-05-09
STROC INDUSTRIE,32.25,32.3,0.0016,2210.65,70.0,2023-05-09
TAQA MOROCCO,950.0,950.0,0.0,48450.0,51.0,2023-05-09
TGCC S.A,135.9,135.7,-0.0015,1673553.7,12475.0,2023-05-09
