Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1264.0,1264.0,0.0,1264.0,1.0,2023-10-11
AFRIC INDUSTRIES SA,321.0,322.0,0.0031,11592.0,36.0,2023-10-11
AFRIQUIA GAZ,4200.0,4280.0,0.019,42800.0,10.0,2023-10-11
AKDITAL,481.0,505.0,0.0499,16773763.9,33623.0,2023-10-11
ALLIANCES,108.5,109.6,0.0101,2691308.8,24557.0,2023-10-11
ARADEI CAPITAL,462.0,460.0,-0.0043,13800.0,30.0,2023-10-11
ATLANTASANAD,121.0,121.0,0.0,95777.05,797.0,2023-10-11
ATTIJARIWAFA BANK,465.0,470.0,0.0108,10268168.8,22047.0,2023-10-11
AUTO HALL,68.75,69.84,0.0159,6646.9,95.0,2023-10-11
BANK OF AFRICA,185.0,189.0,0.0216,29672.7,160.0,2023-10-11
BCP,265.95,264.0,-0.0073,5152943.05,19436.0,2023-10-11
