Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1249.0,1249.0,0.0,1249.0,1.0,2023-09-08
AFRIQUIA GAZ,4390.0,4400.0,0.0023,440000.0,100.0,2023-09-08
AGMA,6750.0,6750.0,0.0,1269000.0,188.0,2023-09-08
AKDITAL,412.95,405.0,-0.019299999999999998,9575617.35,23622.0,2023-09-08
ALLIANCES,95.89,97.5,0.0168,5939515.81,61061.0,2023-09-08
ARADEI CAPITAL,449.85,444.5,-0.011899999999999999,227178.0,511.0,2023-09-08
ATLANTASANAD,119.5,122.0,0.0209,3205402.0,26408.0,2023-09-08
ATTIJARIWAFA BANK,446.5,441.5,-0.011200000000000002,23959170.25,54132.0,2023-09-08
AUTO HALL,74.99,73.0,-0.0265,18250.0,250.0,2023-09-08
BANK OF AFRICA,174.0,174.0,0.0,4631008.0,26653.0,2023-09-08
BCP,255.0,254.0,-0.0039000000000000003,2749100.5,10826.0,2023-09-08
CARTIER SAADA,24.37,24.1,-0.0111,5768.45,240.0,2023-09-08
CDM,735.0,715.0,-0.027200000000000002,3575000.0,5000.0,2023-09-08
CIH,361.3,364.0,0.0075,1529909.7,4203.0,2023-09-08
CIMENTS DU MAROC,1430.0,1430.0,0.0,1391417.0,973.0,2023-09-08
COSUMAR,200.35,203.0,0.0132,1477163.3,7361.0,2023-09-08
CTM,629.7,611.0,-0.0297,67210.0,110.0,2023-09-08
DELTA HOLDING,30.3,30.99,0.022799999999999997,30629.16,1000.0,2023-09-08
DISTY TECHNOLOGIES,188.0,188.0,0.0,25380.0,135.0,2023-09-08
DISWAY,700.0,709.0,0.0129,242103.7,345.0,2023-09-08
DOUJA PROM ADDOHA,12.7,12.7,0.0,7342862.96,577198.0,2023-09-08
ENNAKL,32.0,32.6,0.018799999999999997,39185.0,1218.0,2023-09-08
FENIE BROSSETTE,100.15,99.99,-0.0016,30903.55,317.0,2023-09-08
HPS,6250.0,6279.0,0.0046,11482667.0,1831.0,2023-09-08
INVOLYS,96.55,92.69,-0.04,1946.49,21.0,2023-09-08
ITISSALAT AL-MAGHRIB,105.1,105.1,0.0,13704980.45,130399.0,2023-09-08
JET CONTRACTORS,236.0,235.0,-0.0042,1876553.5,7973.0,2023-09-08
LESIEUR CRISTAL,262.0,267.0,0.0191,5025034.0,18827.0,2023-09-08
LafargeHolcim Maroc,1650.0,1650.0,0.0,5275192.0,3197.0,2023-09-08
MANAGEM,1781.0,1790.0,0.0051,436243.0,244.0,2023-09-08
MED PAPER,24.45,23.96,-0.02,98168.7,4084.0,2023-09-08
MICRODATA,527.5,530.0,0.004699999999999999,754636.0,1424.0,2023-09-08
MINIERE TOUISSIT,1940.0,1960.0,0.0103,9800.0,5.0,2023-09-08
MUTANDIS SCA,242.05,243.0,0.0039000000000000003,3985875.35,16403.0,2023-09-08
PROMOPHARM S.A.,1052.0,1094.0,0.039900000000000005,7658.0,7.0,2023-09-08
RESIDENCES DAR SAADA,17.45,17.24,-0.012,48581.9,2828.0,2023-09-08
RISMA,200.0,199.9,-0.0005,689075.0,3446.0,2023-09-08
SALAFIN,535.0,535.0,0.0,13375.0,25.0,2023-09-08
SMI,1371.0,1361.0,-0.0073,141031.0,103.0,2023-09-08
SNEP,551.0,549.9,-0.002,138003.1,253.0,2023-09-08
SOCIETE DES BOISSONS DU M,2885.0,2885.0,0.0,2908080.0,1008.0,2023-09-08
SODEP-Marsa Maroc,265.0,267.0,0.0075,1467475.0,5500.0,2023-09-08
SONASID,538.0,526.1,-0.022099999999999998,7798222.6,14812.0,2023-09-08
SOTHEMA,1047.0,990.0,-0.054400000000000004,1736803.0,1737.0,2023-09-08
STOKVIS NORD AFRIQUE,12.48,12.29,-0.0152,28146.4,2368.0,2023-09-08
STROC INDUSTRIE,35.0,34.98,-0.0006,909.55,26.0,2023-09-08
TAQA MOROCCO,1099.0,1050.0,-0.0446,1478449.0,1401.0,2023-09-08
TGCC S.A,145.0,148.0,0.0207,6158002.15,41962.0,2023-09-08
TOTALENERGIES MARKETING,1166.0,1100.0,-0.056600000000000004,759000.0,690.0,2023-09-08
WAFA ASSURANCE,3956.0,3957.0,0.0003,597507.0,151.0,2023-09-08
