Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1200.0,0.0,1916400.0,1622.0,2023-12-28
AFRIQUIA GAZ,4150.0,4000.0,-0.0361,424900.0,106.0,2023-12-28
AGMA,6378.0,6380.0,0.0003,574200.0,90.0,2023-12-28
AKDITAL,496.0,498.0,0.004,1619817.6,3265.0,2023-12-28
ALLIANCES,113.9,115.0,0.0097,5298484.25,46400.0,2023-12-28
ARADEI CAPITAL,437.0,440.0,0.0069,1223147.3,2780.0,2023-12-28
ATLANTASANAD,127.0,127.0,0.0,3459511.5,27237.0,2023-12-28
ATTIJARIWAFA BANK,462.0,464.0,0.0043,16073865.15,34697.0,2023-12-28
AUTO HALL,67.0,67.0,0.0,1032880.85,15419.0,2023-12-28
BCP,274.0,274.05,0.0002,5833439.55,21249.0,2023-12-28
BMCI,540.0,511.0,-0.0537,1057712.6,2046.0,2023-12-28
CARTIER SAADA,22.49,22.0,-0.0218,3277.0,150.0,2023-12-28
CDM,759.0,760.0,0.0013,6448000.0,8300.0,2023-12-28
CFG BANK,140.5,141.0,0.0036,10237843.7,72927.0,2023-12-28
CIH,350.5,320.0,-0.087,4797876.2,13792.0,2023-12-28
CIMENTS DU MAROC,1705.0,1535.0,-0.09970000000000001,6287819.0,3896.0,2023-12-28
COLORADO,47.0,46.98,-0.0004,1014364.75,22030.0,2023-12-28
COSUMAR,199.0,196.5,-0.0126,1040230.4,5254.0,2023-12-28
CTM,590.0,590.0,0.0,5900.0,10.0,2023-12-28
DELTA HOLDING,35.8,35.99,0.0053,1562329.02,43415.0,2023-12-28
DISTY TECHNOLOGIES,190.45,188.0,-0.0129,124999.5,667.0,2023-12-28
DISWAY,665.0,679.9,0.022400000000000003,46800.7,70.0,2023-12-28
DOUJA PROM ADDOHA,14.34,14.3,-0.0028000000000000004,4473444.1,312504.0,2023-12-28
EQDOM,992.0,1050.0,0.058499999999999996,4237800.0,4036.0,2023-12-28
FENIE BROSSETTE,97.08,95.0,-0.021400000000000002,2765.0,29.0,2023-12-28
HPS,622.9,624.0,0.0018,4295631.0,6890.0,2023-12-28
IB MAROC.COM,20.72,20.72,0.0,1346.8,65.0,2023-12-28
IMMORENTE INVEST,95.0,94.5,-0.0053,322063.0,3401.0,2023-12-28
INVOLYS,88.0,88.0,0.0,2640.0,30.0,2023-12-28
ITISSALAT AL-MAGHRIB,97.96,99.0,0.0106,7602466.77,77172.0,2023-12-28
JET CONTRACTORS,257.0,257.0,0.0,168991.4,660.0,2023-12-28
LABEL VIE,4200.0,4200.0,0.0,11591812.0,2760.0,2023-12-28
LafargeHolcim Maroc,1940.0,1920.0,-0.0103,86476.0,45.0,2023-12-28
M2M Group,584.0,600.0,0.0274,301200.0,502.0,2023-12-28
MED PAPER,20.39,20.4,0.0005,18782.69,918.0,2023-12-28
RESIDENCES DAR SAADA,21.15,21.75,0.028399999999999998,376163.69,17488.0,2023-12-28
RISMA,203.5,204.95,0.0070999999999999995,471564.95,2.0,2023-12-28
SALAFIN,510.0,527.0,0.0333,632400.0,3021200.0,2023-12-28
SANLAM MAROC,1280.0,1299.0,0.0148,271296236.0,208703.0,2023-12-28
SMI,1328.0,1325.0,-0.0023,33104.0,25.0,2023-12-28
SNEP,479.7,479.0,-0.0015,1961417.6,4117.0,2023-12-28
SOCIETE DES BOISSONS DU,2280.0,2400.0,0.0526,2642400.0,1101.0,2023-12-28
SODEP-Marsa Maroc,276.0,280.0,0.014499999999999999,4476.0,16.0,2023-12-28
SOTHEMA,1040.0,1040.0,0.0,325810.0,316.0,2023-12-28
STOKVIS NORD AFRIQUE,10.95,10.95,0.0,700.8,64.0,2023-12-28
STROC INDUSTRIE,30.87,30.85,-0.0006,30.85,1.0,2023-12-28
TAQA MOROCCO,1080.0,1100.0,0.018500000000000003,7832849.0,7121.0,2023-12-28
TGCC S.A,186.0,186.0,0.0,2681021.85,14415.0,2023-12-28
TOTALENERGIES MARKETING,1140.0,1155.0,0.0132,4773635.0,4133.0,2023-12-28
WAFA ASSURANCE,4095.0,4000.0,-0.0232,585590.0,146.0,2023-12-28
ZELLIDJA S.A,70.0,70.2,0.0029,7371.0,105.0,2023-12-28
