Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1315.0,1314.0,-0.0008,1314.0,1.0,2023-08-09
AFRIC INDUSTRIES SA,359.0,350.0,-0.025099999999999997,14135.0,40.0,2023-08-09
AFRIQUIA GAZ,4470.0,4450.0,-0.0045000000000000005,1470145.0,330.0,2023-08-09
AKDITAL,403.0,404.0,0.0025,6168019.65,15284.0,2023-08-09
ALLIANCES,84.6,84.5,-0.0012,217838.42,2572.0,2023-08-09
ARADEI CAPITAL,450.0,441.5,-0.0189,3973.5,9.0,2023-08-09
ATLANTASANAD,120.0,120.0,0.0,135475.65,1131.0,2023-08-09
ATTIJARIWAFA BANK,450.25,448.1,-0.0048,8297211.95,18500.0,2023-08-09
AUTO HALL,79.49,79.89,0.005,30651.56,384.0,2023-08-09
BANK OF AFRICA,184.0,184.5,0.0027,4427697.2,24195.0,2023-08-09
BCP,263.0,260.0,-0.011399999999999999,5158751.05,19639.0,2023-08-09
CARTIER SAADA,24.8,24.79,-0.0004,7663.35,315.0,2023-08-09
CIH,360.0,360.0,0.0,399600.0,1110.0,2023-08-09
CIMENTS DU MAROC,1530.0,1530.0,0.0,5563200.0,3636.0,2023-08-09
COLORADO,44.1,44.2,0.0023,1944.8,44.0,2023-08-09
COSUMAR,210.0,210.0,0.0,687951.5,3276.0,2023-08-09
CTM,609.0,610.0,0.0016,15250.0,25.0,2023-08-09
DELTA HOLDING,31.9,32.0,0.0031,64857.61,2076.0,2023-08-09
DISTY TECHNOLOGIES,199.05,199.0,-0.0003,43775.6,220.0,2023-08-09
DISWAY,710.0,710.0,0.0,73748.0,106.0,2023-08-09
DOUJA PROM ADDOHA,10.15,10.06,-0.0089,206944.16,20552.0,2023-08-09
ENNAKL,32.74,32.17,-0.0174,22773.5,710.0,2023-08-09
EQDOM,1138.0,1096.0,-0.0369,315648.0,288.0,2023-08-09
FENIE BROSSETTE,107.55,110.0,0.022799999999999997,16501.5,151.0,2023-08-09
HPS,5950.0,5960.0,0.0017000000000000001,3200321.0,538.0,2023-08-09
IMMORENTE INVEST,96.5,96.4,-0.001,2989.26,31.0,2023-08-09
INVOLYS,93.5,94.55,0.011200000000000002,1229.15,13.0,2023-08-09
ITISSALAT AL-MAGHRIB,109.45,109.5,0.0005,1281510.45,11698.0,2023-08-09
JET CONTRACTORS,248.0,250.0,0.008100000000000001,922543.3,3683.0,2023-08-09
LESIEUR CRISTAL,250.05,250.0,-0.0002,188900.0,750.0,2023-08-09
LafargeHolcim Maroc,1800.0,1782.0,-0.01,1796430.0,1008.0,2023-08-09
MANAGEM,1850.0,1879.0,0.015700000000000002,1879.0,1.0,2023-08-09
MED PAPER,25.15,25.65,0.0199,66697.61,2631.0,2023-08-09
MICRODATA,541.0,538.0,-0.0055000000000000005,2154.0,4.0,2023-08-09
RESIDENCES DAR SAADA,18.3,17.73,-0.0311,1297203.08,73925.0,2023-08-09
RISMA,225.0,228.0,0.013300000000000001,2314665.0,10100.0,2023-08-09
S.M MONETIQUE,166.1,170.0,0.0235,1700.0,10.0,2023-08-09
SALAFIN,600.0,576.1,-0.0398,1152.2,2.0,2023-08-09
SANLAM MAROC,1148.0,1149.0,0.0009,14922.0,13.0,2023-08-09
SMI,1346.0,1346.0,0.0,1283620.0,945.0,2023-08-09
SNEP,622.9,607.3,-0.025,402348.1,670.0,2023-08-09
SOCIETE DES BOISSONS DU M,2890.0,2895.0,0.0017000000000000001,2895.0,1.0,2023-08-09
SODEP-Marsa Maroc,271.0,269.0,-0.0074,877440.35,3260.0,2023-08-09
SONASID,583.9,573.0,-0.0187,47051.5,82.0,2023-08-09
SOTHEMA,1199.0,1170.0,-0.0242,175500.0,150.0,2023-08-09
STOKVIS NORD AFRIQUE,12.84,12.84,0.0,2247.25,175.0,2023-08-09
TAQA MOROCCO,1139.0,1120.0,-0.0167,156800.0,140.0,2023-08-09
TGCC S.A,148.65,148.45,-0.0013,694391.7,4689.0,2023-08-09
TOTALENERGIES MARKETING WAFA ASSURANCE,1241.004,1242.004,,58644.002,47500.0,2023-08-09
