Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1295.0,1295.0,0.0,1295.0,1.0,2023-04-26
AFRIC INDUSTRIES SA,369.0,360.0,-0.024399999999999998,2880.0,8.0,2023-04-26
AFRIQUIA GAZ,3841.0,3998.0,0.0409,43979.0,11.0,2023-04-26
AGMA,5758.0,5750.0,-0.0014000000000000002,40250.0,7.0,2023-04-26
AKDITAL,302.0,300.55,-0.0048,333871.2,1111.0,2023-04-26
ALLIANCES,59.97,59.5,-0.0078000000000000005,1501881.24,25474.0,2023-04-26
ARADEI CAPITAL,427.8,430.0,0.0051,115479.0,270.0,2023-04-26
ATLANTASANAD,129.5,125.0,-0.0347,25756.3,204.0,2023-04-26
ATTIJARIWAFA BANK,405.0,400.2,-0.011899999999999999,11941542.75,29767.0,2023-04-26
AUTO HALL,72.25,72.25,0.0,3034.5,42.0,2023-04-26
BANK OF AFRICA,163.0,163.0,0.0,912800.0,5600.0,2023-04-26
BCP,230.0,228.0,-0.0087,11630424.2,50661.0,2023-04-26
BMCI,445.0,435.0,-0.0225,8715.0,20.0,2023-04-26
CARTIER SAADA,26.5,26.8,0.0113,4824.0,180.0,2023-04-26
CDM,615.0,630.0,0.024399999999999998,29610.0,47.0,2023-04-26
CIH,312.0,312.0,0.0,258960.0,830.0,2023-04-26
COSUMAR,183.0,178.0,-0.0273,5888340.5,32935.0,2023-04-26
CTM,586.6,600.0,0.022799999999999997,2400.0,4.0,2023-04-26
DARI COUSPATE,3750.0,3651.0,-0.0264,18255.0,5.0,2023-04-26
DELTA HOLDING,25.8,25.8,0.0,6807.5,264.0,2023-04-26
DISWAY,719.9,705.0,-0.0207,113567.3,161.0,2023-04-26
DOUJA PROM ADDOHA,5.82,6.16,0.0584,2609652.96,429522.0,2023-04-26
EQDOM,981.0,946.0,-0.035699999999999996,3784.0,4.0,2023-04-26
FENIE BROSSETTE,118.0,117.45,-0.004699999999999999,40273.8,358.0,2023-04-26
HPS,6200.0,6200.0,0.0,153200.0,25.0,2023-04-26
INVOLYS,97.75,97.94,0.0019,97.94,1.0,2023-04-26
ITISSALAT AL-MAGHRIB,81.5,80.11,-0.0171,6653699.27,82537.0,2023-04-26
LABEL VIE,4495.0,4311.0,-0.0409,2725477.0,638.0,2023-04-26
LESIEUR CRISTAL,250.05,250.0,-0.0002,334001.25,1336.0,2023-04-26
LafargeHolcim Maroc,1471.0,1520.0,0.0333,8641080.0,5754.0,2023-04-26
MANAGEM,2305.0,2200.0,-0.045599999999999995,10495597.0,4819.0,2023-04-26
MED PAPER,23.94,23.95,0.0004,32846.17,1377.0,2023-04-26
MICRODATA,513.0,509.9,-0.006,10597.1,21.0,2023-04-26
MUTANDIS SCA,217.0,217.0,0.0,2035202.85,9380.0,2023-04-26
RESIDENCES DAR SAADA,10.71,10.89,0.0168,105759.44,9754.0,2023-04-26
RISMA,130.95,130.0,-0.0073,240847.75,1855.0,2023-04-26
SALAFIN,600.0,610.0,0.0167,9150.0,15.0,2023-04-26
SANLAM MAROC,906.0,959.0,0.058499999999999996,220570.0,230.0,2023-04-26
SNEP,497.6,495.0,-0.0052,23706.35,48.0,2023-04-26
SODEP-Marsa Maroc,220.0,223.9,0.0177,6793129.2,30822.0,2023-04-26
SONASID,545.5,560.0,0.026600000000000002,232612.3,422.0,2023-04-26
STOKVIS NORD AFRIQUE,11.2,11.19,-0.0009,378.85,35.0,2023-04-26
STROC INDUSTRIE,32.49,32.35,-0.0043,865.25,27.0,2023-04-26
TAQA MOROCCO,960.0,965.0,0.0052,1627895.0,1687.0,2023-04-26
TGCC S.A,127.75,126.0,-0.0137,300888.8,2383.0,2023-04-26
