Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1295.0,1295.0,0.0,1295.0,1.0,2023-04-25
AFRIQUIA GAZ,3830.0,3841.0,0.0029,11680.0,3.0,2023-04-25
AKDITAL,301.5,302.0,0.0017000000000000001,80143.25,266.0,2023-04-25
ALLIANCES,59.5,59.97,0.0079,98794.39,1670.0,2023-04-25
ALUMINIUM DU MAROC,1301.0,1291.0,-0.0077,162335.0,125.0,2023-04-25
ATLANTASANAD,132.0,129.5,-0.0189,255943.5,2015.0,2023-04-25
ATTIJARIWAFA BANK,402.0,405.0,0.0075,8640868.85,21377.0,2023-04-25
AUTO HALL,72.5,72.25,-0.0034000000000000002,1570.5,22.0,2023-04-25
BANK OF AFRICA,163.0,163.0,0.0,209782.0,1287.0,2023-04-25
BCP,231.0,230.0,-0.0043,1789553.0,7760.0,2023-04-25
BMCI,440.0,445.0,0.011399999999999999,1777103.6,3976.0,2023-04-25
CIH,312.0,312.0,0.0,312000.0,1000.0,2023-04-25
CIMENTS DU MAROC,1230.0,1230.0,0.0,4992.0,4.0,2023-04-25
COSUMAR,182.0,183.0,0.0055000000000000005,812291.0,4477.0,2023-04-25
DELTA HOLDING,25.26,25.8,0.021400000000000002,409.38,16.0,2023-04-25
DISWAY,729.9,719.9,-0.0137,863880.0,1200.0,2023-04-25
DOUJA PROM ADDOHA,5.75,5.82,0.012199999999999999,376691.53,65547.0,2023-04-25
ENNAKL,34.49,34.3,-0.0055000000000000005,2735.3,81.0,2023-04-25
HPS,6249.0,6200.0,-0.0078000000000000005,254160.0,41.0,2023-04-25
IB MAROC.COM,21.79,22.2,0.018799999999999997,3108.0,140.0,2023-04-25
IMMORENTE INVEST,96.0,97.9,0.019799999999999998,489.5,5.0,2023-04-25
ITISSALAT AL-MAGHRIB,81.06,81.5,0.0054,3489848.23,42826.0,2023-04-25
LESIEUR CRISTAL,250.05,250.05,0.0,44758.95,179.0,2023-04-25
LafargeHolcim Maroc,1470.0,1471.0,0.0007000000000000001,508965.0,346.0,2023-04-25
MANAGEM,2452.0,2305.0,-0.06,3019053.0,1294.0,2023-04-25
MED PAPER,23.0,23.94,0.0409,24223.3,1030.0,2023-04-25
MUTANDIS SCA,213.1,217.0,0.0183,2344549.5,10810.0,2023-04-25
REALISATIONS MECANIQUES,130.0,132.0,0.0154,396.0,3.0,2023-04-25
RESIDENCES DAR SAADA,10.39,10.71,0.0308,30890.92,2947.0,2023-04-25
RISMA,132.5,130.95,-0.011699999999999999,8654.05,66.0,2023-04-25
S.M MONETIQUE,172.0,166.0,-0.0349,4980.0,30.0,2023-04-25
SALAFIN,578.2,600.0,0.0377,600.0,1.0,2023-04-25
SANLAM MAROC,856.0,906.0,0.0584,31580.0,35.0,2023-04-25
SODEP-Marsa Maroc,220.0,220.0,0.0,2031158.0,9233.0,2023-04-25
SONASID,552.0,545.5,-0.0118,271099.3,492.0,2023-04-25
SOTHEMA,1330.0,1348.0,0.013500000000000002,2886500.0,2150.0,2023-04-25
STOKVIS NORD AFRIQUE,11.2,11.2,0.0,112.0,10.0,2023-04-25
STROC INDUSTRIE,32.5,32.49,-0.0003,226.98,7.0,2023-04-25
TAQA MOROCCO,963.0,960.0,-0.0031,1189717.1,1236.0,2023-04-25
TGCC S.A,124.8,127.75,0.0236,448669.5,3537.0,2023-04-25
TOTALENERGIES MARKETING,1260.0,1265.0,0.004,1265.0,1.0,2023-04-25
WAFA ASSURANCE,3800.0,3700.0,-0.0263,18500.0,5.0,2023-04-25
