Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1224.0,0.02,1224.0,1.0,2023-11-21
AFRIC INDUSTRIES SA,311.95,310.0,-0.0063,2480.0,8.0,2023-11-21
AKDITAL,489.0,490.0,0.002,1771884.8,3619.0,2023-11-21
ALLIANCES,113.0,112.0,-0.0088,5238729.1,46120.0,2023-11-21
ALUMINIUM DU MAROC,1310.0,1300.0,-0.0076,144300.0,111.0,2023-11-21
ARADEI CAPITAL,442.05,450.0,0.018000000000000002,52707.45,119.0,2023-11-21
ATLANTASANAD,120.0,119.8,-0.0017000000000000001,350616.05,2922.0,2023-11-21
ATTIJARIWAFA BANK,470.0,470.0,0.0,671397434.5,1426843.0,2023-11-21
AUTO HALL,68.49,68.5,0.0001,137.33,2.0,2023-11-21
BCP,264.0,266.5,0.0095,170272467.25,642248.0,2023-11-21
CARTIER SAADA,21.98,22.09,0.005,22091.08,1024.0,2023-11-21
CIH,377.9,363.0,-0.0394,59654.5,163.0,2023-11-21
CIMENTS DU MAROC,1660.0,1660.0,0.0,185920.0,112.0,2023-11-21
COLORADO,47.4,46.5,-0.019,36389.29,791.0,2023-11-21
COSUMAR,205.5,205.5,0.0,48143.7,235.0,2023-11-21
CTM,600.0,611.0,0.0183,3666.0,6.0,2023-11-21
DELTA HOLDING,37.0,37.0,0.0,41963.99,1133.0,2023-11-21
DISTY TECHNOLOGIES,191.2,191.35,0.0008,1913.5,10.0,2023-11-21
DISWAY,680.0,692.4,0.0182,1627993.8,2394.0,2023-11-21
DOUJA PROM ADDOHA,16.4,16.5,0.0060999999999999995,13202940.88,795141.0,2023-11-21
ENNAKL,31.36,31.3,-0.0019,4092.05,133.0,2023-11-21
EQDOM,1149.0,1081.0,-0.0592,6486.0,6.0,2023-11-21
HPS,614.9,602.0,-0.021,21620609.4,35739.0,2023-11-21
IB MAROC.COM,22.0,21.01,-0.045,2606.18,117.0,2023-11-21
IMMORENTE INVEST,95.1,95.0,-0.0011,321240.6,3380.0,2023-11-21
INVOLYS,88.0,90.0,0.0227,540.0,6.0,2023-11-21
ITISSALAT AL-MAGHRIB,94.1,94.55,0.0048,8159106.5,86240.0,2023-11-21
JET CONTRACTORS,250.0,250.0,0.0,512250.0,2049.0,2023-11-21
LABEL VIE,4201.0,4299.0,0.0233,498341.0,116.0,2023-11-21
LESIEUR CRISTAL,271.05,271.05,0.0,102001536.0,376320.0,2023-11-21
LafargeHolcim Maroc,1885.0,1860.0,-0.013300000000000001,6735120.0,3621.0,2023-11-21
MANAGEM,1600.0,1610.0,0.0063,202359.0,126.0,2023-11-21
MAROC LEASING,355.4,370.0,0.041100000000000005,1480.0,4.0,2023-11-21
MED PAPER,21.79,22.26,0.0216,65779.7,3088.0,2023-11-21
MICRODATA,575.0,574.8,-0.0003,46946.1,82.0,2023-11-21
MINIERE TOUISSIT,1324.0,1350.0,0.0196,757603.0,561.0,2023-11-21
MUTANDIS SCA,240.0,242.3,0.0096,103055.2,427.0,2023-11-21
PROMOPHARM S.A.,942.0,943.0,0.0011,7544.0,8.0,2023-11-21
REALISATIONS MECANIQUES,138.0,129.75,-0.059800000000000006,259.5,2.0,2023-11-21
RESIDENCES DAR SAADA,22.32,22.6,0.0125,55209.85,2439.0,2023-11-21
RISMA,223.0,225.0,0.009000000000000001,40503.45,180.0,2023-11-21
S.M MONETIQUE,171.5,178.5,0.0408,535.5,3.0,2023-11-21
SALAFIN,500.0,500.0,0.0,113000.0,226.0,2023-11-21
SMI,1331.0,1373.0,0.0316,16360.0,12.0,2023-11-21
SNEP,479.95,475.5,-0.009300000000000001,233466.05,491.0,2023-11-21
SODEP-Marsa Maroc,266.1,267.1,0.0038,85240.9,317.0,2023-11-21
SONASID,680.0,680.0,0.0,1534380.3,2267.0,2023-11-21
SOTHEMA,1020.0,1011.0,-0.0088,539169.0,532.0,2023-11-21
STOKVIS NORD AFRIQUE,10.91,10.92,0.0009,2367.44,216.0,2023-11-21
STROC INDUSTRIE,30.85,30.7,-0.0049,15350.0,500.0,2023-11-21
TAQA MOROCCO,1049.0,1050.0,0.001,1745311.0,1694.0,2023-11-21
TGCC S.A,178.9,179.0,0.0006,5076389.1,28310.0,2023-11-21
TOTALENERGIES MARKETING,1100.0,1120.0,0.0182,2368493.0,2151.0,2023-11-21
WAFA ASSURANCE,4128.0,4119.0,-0.0022,1635870.0,406.0,2023-11-21
