Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1295.0,1295.0,0.0,1295.0,1.0,2023-04-28
AFRIC INDUSTRIES SA,360.0,350.0,-0.0278,91894.0,262.0,2023-04-28
AFRIQUIA GAZ,3900.0,3900.0,0.0,117000.0,30.0,2023-04-28
AGMA,5750.0,5750.0,0.0,230000.0,40.0,2023-04-28
AKDITAL,302.0,300.65,-0.0045000000000000005,564481.95,1877.0,2023-04-28
ALLIANCES,61.5,64.5,0.048799999999999996,4313260.6,67926.0,2023-04-28
ALUMINIUM DU MAROC,1300.0,1329.0,0.0223,106320.0,80.0,2023-04-28
ARADEI CAPITAL,435.0,450.0,0.0345,258527.0,577.0,2023-04-28
ATLANTASANAD,128.0,130.0,0.015600000000000001,1292134.5,9971.0,2023-04-28
ATTIJARIWAFA BANK,403.0,404.9,0.004699999999999999,5542803.5,13695.0,2023-04-28
AUTO HALL,72.5,70.1,-0.0331,146219.9,2083.0,2023-04-28
BANK OF AFRICA,162.5,162.0,-0.0031,345715.65,2134.0,2023-04-28
BCP,227.5,228.8,0.005699999999999999,805855.6,3522.0,2023-04-28
BMCI,440.1,445.25,0.011699999999999999,888213.45,2002.0,2023-04-28
CIH,314.0,314.05,0.0002,401984.0,1280.0,2023-04-28
CIMENTS DU MAROC,1210.0,1225.0,0.0124,387100.0,316.0,2023-04-28
COSUMAR,180.5,175.55,-0.0274,92275.0,525.0,2023-04-28
CTM,600.0,600.0,0.0,10800.0,18.0,2023-04-28
DELTA HOLDING,25.5,25.3,-0.0078000000000000005,27950.6,1102.0,2023-04-28
DISTY TECHNOLOGIES,180.0,185.3,0.0294,219900.15,1218.0,2023-04-28
DISWAY,730.0,729.5,-0.0007000000000000001,5836.0,8.0,2023-04-28
DOUJA PROM ADDOHA,6.52,6.45,-0.010700000000000001,1374876.95,208905.0,2023-04-28
ENNAKL,33.12,34.3,0.0356,720.3,21.0,2023-04-28
EQDOM,939.0,970.0,0.033,60140.0,62.0,2023-04-28
FENIE BROSSETTE,116.8,117.95,0.0098,84457.85,728.0,2023-04-28
IMMORENTE INVEST,97.9,95.0,-0.0296,96174.8,1012.0,2023-04-28
INVOLYS,97.94,97.95,0.0001,9795.0,100.0,2023-04-28
ITISSALAT AL-MAGHRIB,80.4,81.05,0.008100000000000001,8915094.48,110024.0,2023-04-28
JET CONTRACTORS,202.0,200.0,-0.009899999999999999,414353.7,2071.0,2023-04-28
LABEL VIE,4430.0,4440.0,0.0023,4440.0,1.0,2023-04-28
LESIEUR CRISTAL,250.0,250.0,0.0,50254.9,201.0,2023-04-28
LafargeHolcim Maroc,1460.0,1490.0,0.020499999999999997,1494380.0,1003.0,2023-04-28
MAGHREBAIL,889.0,889.0,0.0,6223.0,7.0,2023-04-28
MANAGEM,2330.0,2439.0,0.046799999999999994,557943.0,228.0,2023-04-28
MAROC LEASING,360.0,360.0,0.0,2160.0,6.0,2023-04-28
MED PAPER,24.35,23.04,-0.0538,182825.88,7831.0,2023-04-28
MICRODATA,509.9,510.0,0.0002,40741.8,80.0,2023-04-28
MINIERE TOUISSIT,1780.0,1780.0,0.0,313082.0,176.0,2023-04-28
MUTANDIS SCA,216.0,216.2,0.0009,116415.75,538.0,2023-04-28
RESIDENCES DAR SAADA,11.0,10.7,-0.0273,166832.19,15325.0,2023-04-28
RISMA,128.95,126.0,-0.0229,331160.5,2611.0,2023-04-28
SANLAM MAROC,990.0,950.0,-0.0404,285950.0,301.0,2023-04-28
SMI,1361.0,1300.0,-0.044800000000000006,59800.0,46.0,2023-04-28
SNEP,495.0,500.0,0.0101,32660.7,65.0,2023-04-28
SOCIETE DES BOISSONS DU,2551.0,2450.0,-0.039599999999999996,1117200.0,456.0,2023-04-28
SOTHEMA,348.0,268.0,,35026.0,27.0,2023-04-28
STROC INDUSTRIE,30.6,32.39,0.058499999999999996,11177.85,365.0,2023-04-28
TAQA MOROCCO,960.0,960.0,0.0,19200.0,20.0,2023-04-28
TGCC S.A,133.55,137.95,0.0329,1141462.85,8355.0,2023-04-28
TOTALENERGIES MARKETING,1245.0,1218.0,-0.0217,365400.0,300.0,2023-04-28
