Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1261.0,1264.0,0.0024,6320.0,5.0,2023-07-31
AFRIC INDUSTRIES SA,345.0,362.0,0.0493,4947.85,14.0,2023-07-31
AFRIQUIA GAZ,4710.0,4500.0,-0.0446,208116.0,46.0,2023-07-31
AKDITAL,398.0,400.0,0.005,18980579.6,47437.0,2023-07-31
ALLIANCES,85.98,88.0,0.0235,4745666.57,54324.0,2023-07-31
ALUMINIUM DU MAROC,1348.0,1337.0,-0.008199999999999999,20056.0,15.0,2023-07-31
ARADEI CAPITAL,443.0,463.0,0.0451,9737084.0,21641.0,2023-07-31
ATLANTASANAD,123.0,122.0,-0.008100000000000001,28190.0,230.0,2023-07-31
ATTIJARIWAFA BANK,452.0,455.0,0.0066,20215059.9,44659.0,2023-07-31
AUTO HALL,80.0,79.55,-0.005600000000000001,14202.25,178.0,2023-07-31
BANK OF AFRICA,177.5,179.1,0.009000000000000001,5381730.25,30303.0,2023-07-31
BMCI,474.0,484.0,0.021099999999999997,2787104.85,5852.0,2023-07-31
CARTIER SAADA,24.5,24.55,0.002,114975.23,4616.0,2023-07-31
CIH,365.0,364.5,-0.0014000000000000002,83470.5,229.0,2023-07-31
CIMENTS DU MAROC,1495.0,1500.0,0.0033,151500.0,101.0,2023-07-31
COLORADO,43.6,44.0,0.0092,27262.9,619.0,2023-07-31
DELTA HOLDING,33.5,33.37,-0.0039000000000000003,7961.64,247.0,2023-07-31
DISTY TECHNOLOGIES,200.0,200.0,0.0,159633.0,798.0,2023-07-31
DISWAY,713.0,712.0,-0.0014000000000000002,9256.0,13.0,2023-07-31
DOUJA PROM ADDOHA,10.0,10.1,0.01,740983.95,73369.0,2023-07-31
ENNAKL,32.7,32.95,0.0076,148871.4,4532.0,2023-07-31
EQDOM,1000.0,1026.0,0.026000000000000002,55404.0,54.0,2023-07-31
FENIE BROSSETTE,106.75,109.0,0.021099999999999997,542909.3,5111.0,2023-07-31
HPS,5800.0,5710.0,-0.0155,1380068.0,241.0,2023-07-31
IB MAROC.COM,27.5,27.5,0.0,18008.9,655.0,2023-07-31
IMMORENTE INVEST,96.5,96.5,0.0,602263.62,6242.0,2023-07-31
INVOLYS,96.94,95.0,-0.02,4750.0,50.0,2023-07-31
ITISSALAT AL-MAGHRIB,109.65,109.6,-0.0005,24140190.25,220478.0,2023-07-31
JET CONTRACTORS,225.0,238.45,0.059800000000000006,1975385.75,8429.0,2023-07-31
LABEL VIE,4720.0,4720.0,0.0,3289840.0,697.0,2023-07-31
LESIEUR CRISTAL,250.1,257.9,0.031200000000000002,1031.75,4.0,2023-07-31
LafargeHolcim Maroc,1798.0,1795.0,-0.0017000000000000001,179500.0,100.0,2023-07-31
M2M Group,704.0,690.0,-0.0199,2760.0,4.0,2023-07-31
MAGHREB OXYGENE,221.0,229.8,0.0398,48487.8,211.0,2023-07-31
MAGHREBAIL,925.5,925.0,-0.0005,1850.0,2.0,2023-07-31
MANAGEM,1950.0,1945.0,-0.0026,136206.0,70.0,2023-07-31
MINIERE TOUISSIT,2000.0,2005.0,0.0025,8020.0,4.0,2023-07-31
MUTANDIS SCA,245.0,247.0,0.008199999999999999,603735.05,2447.0,2023-07-31
REBAB COMPANY,91.7,88.1,-0.0393,264.3,3.0,2023-07-31
RESIDENCES DAR SAADA,18.79,18.9,0.0059,564028.19,29930.0,2023-07-31
RISMA SALAFIN,185.0,193.5,0.045899999999999996,717096.8,374581.0,2023-07-31
SMI,1203.0,1200.0,,240000.0,200.0,2023-07-31
SNEP,574.0,589.0,0.026099999999999998,468149.4,795.0,2023-07-31
SOCIETE DES BOISSONS DU M,2800.0,2850.0,0.0179,7167750.0,2515.0,2023-07-31
SODEP-Marsa Maroc,275.0,275.0,0.0,11623932.75,42270.0,2023-07-31
SONASID,575.0,583.8,0.015300000000000001,393250.8,678.0,2023-07-31
SOTHEMA,1200.0,1170.0,-0.025,3565.0,3.0,2023-07-31
STOKVIS NORD AFRIQUE,12.56,12.85,0.0231,11831.89,945.0,2023-07-31
TGCC S.A,152.0,151.4,-0.0039000000000000003,93687.15,625.0,2023-07-31
TIMAR,483.0,496.0,0.0269,30752.0,62.0,2023-07-31
TOTALENERGIES MARKETING,1232.0,1232.0,0.0,4958800.0,4025.0,2023-07-31
UNIMER,158.0,158.0,0.0,474.0,3.0,2023-07-31
