Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1234.0,1230.0,-0.0032,22140.0,18.0,2023-09-06
AFRIC INDUSTRIES SA,350.0,350.0,0.0,15400.0,44.0,2023-09-06
AFRIQUIA GAZ,4400.0,4269.0,-0.0298,106725.0,25.0,2023-09-06
AKDITAL,415.95,409.1,-0.0165,776387.2,1895.0,2023-09-06
ALLIANCES,98.6,97.8,-0.008100000000000001,4562239.59,46639.0,2023-09-06
ARADEI CAPITAL,449.0,440.0,-0.02,24641.4,56.0,2023-09-06
ATLANTASANAD,120.0,119.5,-0.0042,49369.8,415.0,2023-09-06
ATTIJARIWAFA BANK,450.5,447.05,-0.0077,3225467.75,7215.0,2023-09-06
AUTO HALL,76.5,72.5,-0.052300000000000006,3698605.93,50937.0,2023-09-06
BANK OF AFRICA,176.0,175.0,-0.005699999999999999,1858874.9,10622.0,2023-09-06
BCP,259.0,257.0,-0.0077,3156558.8,12224.0,2023-09-06
CARTIER SAADA,24.3,24.0,-0.0123,1855.34,77.0,2023-09-06
CDM,720.0,720.0,0.0,27360.0,38.0,2023-09-06
CIH,364.2,369.9,0.015700000000000002,2237619.9,6197.0,2023-09-06
CIMENTS DU MAROC,1460.0,1450.0,-0.0068000000000000005,191430.0,132.0,2023-09-06
COLORADO,44.0,43.5,-0.011399999999999999,2653.5,61.0,2023-09-06
COSUMAR,202.0,200.3,-0.0084,68972.5,344.0,2023-09-06
CTM,617.6,610.0,-0.0123,164700.0,270.0,2023-09-06
DELTA HOLDING,30.89,30.25,-0.0207,25728.4,853.0,2023-09-06
DISTY TECHNOLOGIES,186.0,188.9,0.015600000000000001,54695.15,297.0,2023-09-06
DISWAY,707.0,690.0,-0.024,6900.0,10.0,2023-09-06
DOUJA PROM ADDOHA,13.13,12.95,-0.0137,8809240.39,673865.0,2023-09-06
ENNAKL,32.0,32.0,0.0,1760.0,55.0,2023-09-06
FENIE BROSSETTE,102.0,101.9,-0.001,20485.0,201.0,2023-09-06
HPS,6200.0,6199.0,-0.0002,223188.0,36.0,2023-09-06
IMMORENTE INVEST,95.99,95.98,-0.0001,34979.96,366.0,2023-09-06
INVOLYS,93.0,96.55,0.0382,1544.8,16.0,2023-09-06
ITISSALAT AL-MAGHRIB,104.8,105.65,0.008100000000000001,457134.15,4331.0,2023-09-06
JET CONTRACTORS,231.4,239.9,0.036699999999999997,2917803.05,12377.0,2023-09-06
LABEL VIE,4580.0,4588.0,0.0017000000000000001,261516.0,57.0,2023-09-06
LESIEUR CRISTAL,257.95,250.0,-0.0308,52601.1,210.0,2023-09-06
LafargeHolcim Maroc,1680.0,1650.0,-0.0179,292502.0,176.0,2023-09-06
MANAGEM,1780.0,1791.0,0.0062,193647.0,108.0,2023-09-06
MAROC LEASING,371.5,385.0,0.0363,770.0,2.0,2023-09-06
MED PAPER,24.54,24.6,0.0024,92686.8,3768.0,2023-09-06
MICRODATA,530.0,525.5,-0.0085,5295.5,10.0,2023-09-06
MINIERE TOUISSIT,1960.0,1950.0,-0.0051,746850.0,383.0,2023-09-06
MUTANDIS SCA,244.5,240.5,-0.016399999999999998,79791.0,330.0,2023-09-06
PROMOPHARM S.A.,1066.0,1053.0,-0.012199999999999999,4212.0,4.0,2023-09-06
RESIDENCES DAR SAADA,17.67,17.57,-0.005699999999999999,304184.35,17507.0,2023-09-06
RISMA,202.95,197.0,-0.029300000000000003,676526.85,3400.0,2023-09-06
SMI,1400.0,1371.0,-0.0207,2241348.0,1637.0,2023-09-06
SODEP-Marsa Maroc,262.0,261.3,-0.0027,352492.4,1350.0,2023-09-06
SOTHEMA,1049.0,1030.0,-0.0181,154118.0,148.0,2023-09-06
STROC INDUSTRIE,34.48,35.0,0.0151,29516.1,852.0,2023-09-06
TGCC S.A,141.5,144.0,0.0177,515570.05,3646.0,2023-09-06
TOTALENERGIES MARKETING,1172.0,1166.0,,59556.0,51.0,2023-09-06
