Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1255.0,1230.0,-0.0199,24600.0,20.0,2023-06-27
AFRIC INDUSTRIES SA,361.0,362.0,0.0028000000000000004,46996.5,130.0,2023-06-27
AFRIQUIA GAZ,4002.0,3950.0,-0.013000000000000001,35214090.0,8508.0,2023-06-27
AKDITAL,340.0,345.0,0.0147,1350422.95,3951.0,2023-06-27
ALLIANCES,79.5,80.8,0.016399999999999998,4146705.72,51597.0,2023-06-27
ALUMINIUM DU MAROC,1330.0,1345.0,0.0113,32174.0,24.0,2023-06-27
ARADEI CAPITAL,436.0,449.0,0.0298,44715.95,100.0,2023-06-27
ATLANTASANAD,124.65,124.0,-0.0052,135160.0,1090.0,2023-06-27
ATTIJARIWAFA BANK,440.0,443.0,0.0068000000000000005,2542966.05,5756.0,2023-06-27
AUTO HALL,75.4,75.5,0.0013,383517.82,5080.0,2023-06-27
BANK OF AFRICA,177.65,175.0,-0.0149,1871927.7,10636.0,2023-06-27
BCP,250.0,260.0,0.04,27189698.1,104697.0,2023-06-27
BMCI,450.0,472.8,0.0507,473247.1,1001.0,2023-06-27
CDM,730.0,747.0,0.0233,1494000.0,2000.0,2023-06-27
CIH,363.0,368.75,0.0158,1843.75,5.0,2023-06-27
CIMENTS DU MAROC,1500.0,1528.0,0.0187,13704863.0,8973.0,2023-06-27
COLORADO,43.5,43.45,-0.0011,15403.65,363.0,2023-06-27
COSUMAR,194.0,193.55,-0.0023,2252238.2,11613.0,2023-06-27
CTM,625.0,625.0,0.0,43750.0,70.0,2023-06-27
DELTA HOLDING,30.9,30.5,-0.0129,4724445.5,152421.0,2023-06-27
DISTY TECHNOLOGIES,207.95,206.9,-0.005,119697.4,586.0,2023-06-27
DISWAY,720.0,710.0,-0.0139,69590.0,98.0,2023-06-27
DOUJA PROM ADDOHA,9.85,9.9,0.0051,3406614.21,348872.0,2023-06-27
ENNAKL,31.65,31.5,-0.004699999999999999,41143.43,1300.0,2023-06-27
FENIE BROSSETTE,107.0,103.0,-0.0374,141431.6,1375.0,2023-06-27
IB MAROC.COM,25.99,25.0,-0.0381,1325.0,53.0,2023-06-27
IMMORENTE INVEST,97.3,97.0,-0.0031,3870.0,40.0,2023-06-27
INVOLYS,94.5,93.01,-0.0158,4371.47,47.0,2023-06-27
ITISSALAT AL-MAGHRIB,97.0,95.16,-0.019,2150273.34,22416.0,2023-06-27
JET CONTRACTORS,223.0,220.0,-0.013500000000000002,16481.5,75.0,2023-06-27
LABEL VIE,4644.0,4668.0,0.0052,247200.0,53.0,2023-06-27
LESIEUR CRISTAL,251.5,251.5,0.0,50857062.5,203225.0,2023-06-27
LafargeHolcim Maroc,1740.0,1740.0,0.0,304525.0,175.0,2023-06-27
MANAGEM,1970.0,1968.0,-0.001,26274457.0,13351.0,2023-06-27
MARKETING,1260.0,1274.0,0.0111,10469268.0,8224.0,2023-06-27
MED PAPER,25.0,24.3,-0.027999999999999997,10093.14,415.0,2023-06-27
MINIERE TOUISSIT,1820.0,1800.0,-0.011000000000000001,293339.0,163.0,2023-06-27
MUTANDIS SCA,233.0,233.0,0.0,52932.8,227.0,2023-06-27
PROMOPHARM S.A.,963.0,963.0,0.0,3852.0,4.0,2023-06-27
RESIDENCES DAR SAADA,16.33,16.4,0.0043,10015196.7,614377.0,2023-06-27
RISMA,160.9,165.0,0.0255,2061504.15,12517.0,2023-06-27
SNEP,516.0,512.0,-0.0078000000000000005,214641.2,419.0,2023-06-27
SODEP-Marsa Maroc,252.0,254.0,0.0079,114885128.4,456907.0,2023-06-27
SONASID,580.0,580.0,,305.0,526.0,2023-06-27
STOKVIS NORD AFRIQUE,11.69,11.06,-0.053899999999999997,3237.36,291.0,2023-06-27
TAQA MOROCCO,1001.0,992.5,-0.0085,33745537.0,32732.0,2023-06-27
