Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1200.0,1224.0,0.02,1224.0,1.0,2023-11-14
AFRIC INDUSTRIES SA,304.0,303.5,-0.0016,13399.0,44.0,2023-11-14
AKDITAL,493.0,490.0,-0.0060999999999999995,7825066.3,15971.0,2023-11-14
ALLIANCES,111.0,112.0,0.009000000000000001,3336914.8,29687.0,2023-11-14
ALUMINIUM DU MAROC,1310.0,1300.0,-0.0076,6500.0,5.0,2023-11-14
ARADEI CAPITAL,453.55,453.0,-0.0012,35309.1,78.0,2023-11-14
ATLANTASANAD,121.9,121.8,-0.0008,1218.0,10.0,2023-11-14
ATTIJARIWAFA BANK,458.35,460.0,0.0036,2875084.1,6277.0,2023-11-14
AUTO HALL,68.0,68.0,0.0,8167.42,120.0,2023-11-14
BALIMA,174.0,183.0,0.051699999999999996,10980.0,60.0,2023-11-14
BANK OF AFRICA,182.95,182.9,-0.0003,1828898.5,10240.0,2023-11-14
BCP,261.4,261.8,0.0015,913158.0,3488.0,2023-11-14
BMCI,535.0,544.0,0.0168,1026804.0,1889.0,2023-11-14
CDM,755.0,755.0,0.0,755.0,1.0,2023-11-14
CIH,385.0,387.0,0.0052,4353727.6,11451.0,2023-11-14
CIMENTS DU MAROC,1677.0,1676.0,-0.0006,3519600.0,2100.0,2023-11-14
COLORADO,45.51,46.98,0.0323,422.82,9.0,2023-11-14
COSUMAR,203.0,202.0,-0.0049,542605.7,2685.0,2023-11-14
CTM,590.0,590.0,0.0,11800.0,20.0,2023-11-14
DELTA HOLDING,36.99,36.98,-0.0003,1885.98,51.0,2023-11-14
DISTY TECHNOLOGIES,190.05,189.15,-0.004699999999999999,1512.9,8.0,2023-11-14
DOUJA PROM ADDOHA,15.86,16.15,0.0183,7640458.79,473847.0,2023-11-14
ENNAKL,31.19,31.15,-0.0013,1142.2,37.0,2023-11-14
EQDOM,1080.0,1050.0,-0.0278,105000.0,100.0,2023-11-14
FENIE BROSSETTE,94.51,98.49,0.0421,14962.48,158.0,2023-11-14
HPS,610.0,614.0,0.0066,300869.0,491.0,2023-11-14
IB MAROC.COM,21.0,21.0,0.0,273.0,13.0,2023-11-14
IMMORENTE INVEST,95.25,95.1,-0.0016,425051.01,4468.0,2023-11-14
INVOLYS,90.0,90.0,0.0,1890.0,21.0,2023-11-14
ITISSALAT AL-MAGHRIB,93.5,94.0,0.0053,759528.19,8073.0,2023-11-14
JET CONTRACTORS,251.0,249.95,-0.0042,8569.75,35.0,2023-11-14
LABEL VIE,4298.0,4300.0,0.0005,150500.0,35.0,2023-11-14
LESIEUR CRISTAL,274.95,284.95,0.0364,284.95,1.0,2023-11-14
LafargeHolcim Maroc,1899.0,1890.0,-0.004699999999999999,1015437.0,548.0,2023-11-14
M2M Group,621.0,621.0,0.0,3726.0,6.0,2023-11-14
MANAGEM,1640.0,1635.0,-0.003,219768.0,134.0,2023-11-14
MED PAPER,22.03,22.3,0.0123,64489.62,2870.0,2023-11-14
MICRODATA,579.9,554.1,-0.044500000000000005,29363.6,53.0,2023-11-14
MINIERE TOUISSIT,1796.0,1617.0,-0.09970000000000001,179487.0,111.0,2023-11-14
MUTANDIS SCA,240.0,240.0,0.0,102143.25,426.0,2023-11-14
PROMOPHARM S.A.,941.0,941.0,0.0,55519.0,59.0,2023-11-14
RESIDENCES DAR SAADA,22.6,22.88,0.0124,215257.22,9376.0,2023-11-14
RISMA,219.9,221.05,0.0052,946908.8,4260.0,2023-11-14
SALAFIN,529.9,501.0,-0.0545,11523.0,23.0,2023-11-14
SNEP,490.0,487.95,-0.0042,72642.95,151.0,2023-11-14
SODEP-Marsa Maroc,268.5,269.0,0.0019,3114637.5,11569.0,2023-11-14
SONASID,687.1,680.0,-0.0103,1119689.5,1645.0,2023-11-14
SOTHEMA,1030.0,1020.0,-0.0097,232060.0,227.0,2023-11-14
STOKVIS NORD AFRIQUE,10.9,10.91,0.0009,43.64,4.0,2023-11-14
TAQA MOROCCO,1069.0,1059.0,-0.009399999999999999,53715.0,52.0,2023-11-14
TGCC S.A,175.0,175.9,0.0051,3741862.65,21248.0,2023-11-14
TOTALENERGIES MARKETING,1100.0,1090.0,-0.0091,3152280.0,2892.0,2023-11-14
