Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1224.0,1248.0,0.0196,12480.0,10.0,2023-12-05
AFRIC INDUSTRIES SA,305.0,311.0,0.0197,34238.5,110.0,2023-12-05
AFRIQUIA GAZ,4100.0,4100.0,0.0,77900.0,19.0,2023-12-05
AKDITAL,489.9,488.0,-0.0039000000000000003,1581636.95,3256.0,2023-12-05
ALLIANCES,105.5,108.5,0.028399999999999998,477858.45,4430.0,2023-12-05
ARADEI CAPITAL,440.2,440.2,0.0,9684.4,22.0,2023-12-05
ATLANTASANAD,121.85,120.0,-0.0152,8683.75,72.0,2023-12-05
ATTIJARIWAFA BANK,455.8,458.0,0.0048,18826147.5,41102.0,2023-12-05
AUTO HALL,68.0,67.0,-0.0147,31576.0,471.0,2023-12-05
BANK OF AFRICA,170.0,172.95,0.0174,8097900.0,47600.0,2023-12-05
BCP,266.5,266.0,-0.0019,9363732.0,35202.0,2023-12-05
CARTIER SAADA,21.5,21.5,0.0,3331.4,155.0,2023-12-05
CIH,352.0,345.0,-0.0199,17219690.0,50632.0,2023-12-05
COLORADO,46.49,46.4,-0.0019,139.2,3.0,2023-12-05
COSUMAR,201.65,202.0,0.0017000000000000001,7248023.3,35505.0,2023-12-05
DELTA HOLDING,37.5,36.5,-0.026699999999999998,99176.5,2723.0,2023-12-05
DISTY TECHNOLOGIES,188.0,188.0,0.0,118766.0,632.0,2023-12-05
DISWAY,680.0,680.0,0.0,1169601.0,1720.0,2023-12-05
DOUJA PROM ADDOHA,14.78,14.9,0.008100000000000001,6080552.59,408488.0,2023-12-05
ENNAKL,31.86,31.7,-0.005,1616.77,51.0,2023-12-05
EQDOM,1050.0,1109.0,0.0562,13308.0,12.0,2023-12-05
HPS,605.0,615.0,0.0165,121239.4,199.0,2023-12-05
IB MAROC.COM,22.1,22.0,-0.0045000000000000005,44.0,2.0,2023-12-05
IMMORENTE INVEST,95.0,95.0,0.0,218650.06,2301.0,2023-12-05
INVOLYS,89.9,88.0,-0.021099999999999997,1584.0,18.0,2023-12-05
ITISSALAT AL-MAGHRIB,93.0,92.3,-0.0075,18257406.03,196159.0,2023-12-05
JET CONTRACTORS,244.4,244.0,-0.0016,26108.0,107.0,2023-12-05
LABEL VIE,4050.0,4190.0,0.0346,1103135.0,269.0,2023-12-05
LESIEUR CRISTAL,263.25,263.25,0.0,5265.0,20.0,2023-12-05
LafargeHolcim Maroc,1852.0,1860.0,0.0043,3123040.0,1679.0,2023-12-05
M2M Group,584.0,550.0,-0.0582,6050.0,11.0,2023-12-05
MAGHREBAIL,950.0,945.0,-0.0053,18900.0,20.0,2023-12-05
MANAGEM,1550.0,1575.0,0.0161,37477.0,24.0,2023-12-05
MAROC LEASING,351.0,350.0,-0.0028000000000000004,3150.0,9.0,2023-12-05
MED PAPER,21.86,20.99,-0.0398,87125.49,4242.0,2023-12-05
MINIERE TOUISSIT,1322.0,1330.0,0.0060999999999999995,1162921.0,875.0,2023-12-05
MUTANDIS SCA,240.5,243.0,0.0104,480800.3,1984.0,2023-12-05
PROMOPHARM S.A.,1019.0,1020.0,0.001,2040.0,2.0,2023-12-05
REALISATIONS MECANIQUES,124.0,121.0,-0.0242,12100.0,100.0,2023-12-05
RESIDENCES DAR SAADA,20.99,20.45,-0.025699999999999997,63676.81,3118.0,2023-12-05
RISMA,209.45,200.0,-0.0451,1017329.9,5082.0,2023-12-05
S.M MONETIQUE,160.0,168.0,0.05,16800.0,100.0,2023-12-05
SALAFIN,530.0,505.0,-0.0472,53025.0,105.0,2023-12-05
SANLAM MAROC,1279.0,1295.0,0.0125,6508605.0,5026.0,2023-12-05
SNEP,479.0,492.95,0.0291,26616.6,55.0,2023-12-05
SOCIETE DES BOISSONS DU M,2244.0,2180.0,-0.0285,3287440.0,1508.0,2023-12-05
SODEP-Marsa Maroc,271.0,270.05,-0.0034999999999999996,4668471.1,17296.0,2023-12-05
SONASID,620.0,652.0,0.0516,353728.0,536.0,2023-12-05
STOKVIS NORD AFRIQUE,11.0,11.1,0.0091,7788.8,708.0,2023-12-05
STROC INDUSTRIE,30.63,30.67,0.0013,1075.1,35.0,2023-12-05
TAQA MOROCCO,1026.0,1029.0,0.0029,3199718.0,3168.0,2023-12-05
TGCC S.A,175.1,177.8,0.0154,211605.35,1196.0,2023-12-05
TOTALENERGIES MARKETING,1100.0,1100.0,0.0,795300.0,723.0,2023-12-05
UNIMER,159.8,150.25,-0.059800000000000006,1502.5,10.0,2023-12-05
