Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1327.0,1301.0,-0.0196,24719.0,19.0,2023-08-18
AFRIQUIA GAZ,4480.0,4480.0,0.0,89600.0,20.0,2023-08-18
AKDITAL,408.5,407.0,-0.0037,1295916.85,3178.0,2023-08-18
ALLIANCES,86.5,85.0,-0.0173,1321995.46,15546.0,2023-08-18
ALUMINIUM DU MAROC,1300.0,1295.0,-0.0038,99982.0,77.0,2023-08-18
ARADEI CAPITAL,441.0,442.0,0.0023,3978.0,9.0,2023-08-18
ATLANTASANAD,122.0,123.45,0.011899999999999999,623250.0,5050.0,2023-08-18
ATTIJARIWAFA BANK,450.0,450.5,0.0011,5912449.1,13131.0,2023-08-18
AUTO HALL,79.65,79.7,0.0006,215561.4,2720.0,2023-08-18
BANK OF AFRICA,180.0,180.0,0.0,12322816.6,68460.0,2023-08-18
BCP,260.0,258.1,-0.0073,9679022.7,37237.0,2023-08-18
CARTIER SAADA,24.3,24.2,-0.0040999999999999995,4758.7,201.0,2023-08-18
CIH,348.5,359.9,0.0327,356228.5,990.0,2023-08-18
CIMENTS DU MAROC,1494.0,1480.0,-0.009399999999999999,156880.0,106.0,2023-08-18
COLORADO,44.39,44.29,-0.0023,8067.89,185.0,2023-08-18
COSUMAR,210.0,210.0,0.0,121108.25,578.0,2023-08-18
CTM,616.1,616.1,0.0,70235.4,114.0,2023-08-18
DELTA HOLDING,31.98,31.9,-0.0025,17839.0,560.0,2023-08-18
DISTY TECHNOLOGIES,198.45,200.95,0.0126,41410.5,209.0,2023-08-18
DISWAY,704.9,709.0,0.0058,709000.0,1000.0,2023-08-18
DOUJA PROM ADDOHA,10.3,10.13,-0.0165,917649.72,90474.0,2023-08-18
ENNAKL,32.0,32.06,0.0019,5065.48,158.0,2023-08-18
EQDOM,1140.0,1150.0,0.0088,57500.0,50.0,2023-08-18
FENIE BROSSETTE,110.9,110.7,-0.0018,6870.9,63.0,2023-08-18
HPS,5901.0,5980.0,0.0134,6267446.0,1050.0,2023-08-18
IMMORENTE INVEST,96.0,94.9,-0.0115,300563.29,3157.0,2023-08-18
ITISSALAT AL-MAGHRIB,107.0,105.7,-0.0121,1562933.6,14757.0,2023-08-18
JET CONTRACTORS,261.0,273.25,0.046900000000000004,10855513.3,41255.0,2023-08-18
LafargeHolcim Maroc,1794.0,1794.0,0.0,215280.0,120.0,2023-08-18
MANAGEM,1865.0,1870.0,0.0027,312186.0,167.0,2023-08-18
MED PAPER,25.23,25.5,0.010700000000000001,790.5,31.0,2023-08-18
MICRODATA,550.0,521.0,-0.0527,143334.0,274.0,2023-08-18
MINIERE TOUISSIT,1994.0,1993.0,-0.0005,797200.0,400.0,2023-08-18
MUTANDIS SCA,241.5,241.5,0.0,1671981.55,6923.0,2023-08-18
REBAB COMPANY,88.0,84.49,-0.039900000000000005,675.92,8.0,2023-08-18
RESIDENCES DAR SAADA,17.98,17.69,-0.0161,102823.24,5821.0,2023-08-18
RISMA,219.75,217.4,-0.010700000000000001,298869.05,1382.0,2023-08-18
SALAFIN,590.0,575.0,-0.0254,779125.0,1355.0,2023-08-18
SMI,1300.0,1276.0,-0.018500000000000003,12838.0,10.0,2023-08-18
SNEP,617.7,616.0,-0.0028000000000000004,16951.0,28.0,2023-08-18
SODEP-Marsa Maroc,270.05,272.1,0.0076,61794253.9,227239.0,2023-08-18
SONASID,572.5,572.0,-0.0009,34204.5,60.0,2023-08-18
STOKVIS NORD AFRIQUE,12.75,12.71,-0.0031,12895.65,1066.0,2023-08-18
TAQA MOROCCO,1115.0,1100.0,-0.013500000000000002,297444.0,270.0,2023-08-18
WAFA ASSURANCE,3951.0,4000.0,0.0124,188069.0,47.0,2023-08-18
