Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1315.0,1341.0,0.019799999999999998,4023.0,3.0,2023-08-15
AFRIQUIA GAZ,4600.0,4450.0,-0.0326,173550.0,39.0,2023-08-15
AKDITAL,402.1,405.0,0.0072,1882042.35,4656.0,2023-08-15
ALLIANCES,86.0,86.0,0.0,1713662.2,20158.0,2023-08-15
ARADEI CAPITAL,441.5,442.0,0.0011,82477.0,187.0,2023-08-15
ATLANTASANAD,120.0,120.0,0.0,1922.0,16.0,2023-08-15
ATTIJARIWAFA BANK,446.1,447.1,0.0022,5879800.5,13155.0,2023-08-15
AUTO HALL,79.79,79.0,-0.009899999999999999,715.0,9.0,2023-08-15
BANK OF AFRICA,183.8,183.0,-0.0044,43034.25,235.0,2023-08-15
BCP,258.0,260.0,0.0078000000000000005,2135625.7,8218.0,2023-08-15
BMCI,468.0,468.0,0.0,93600.25,200.0,2023-08-15
CIH,358.0,360.0,0.005600000000000001,360.0,1.0,2023-08-15
CIMENTS DU MAROC,1495.0,1494.0,-0.0007000000000000001,949155.0,635.0,2023-08-15
COLORADO,44.0,44.39,0.0089,11186.85,253.0,2023-08-15
COSUMAR,210.0,210.0,0.0,7365.5,35.0,2023-08-15
CTM,610.0,615.0,0.008199999999999999,12915.0,21.0,2023-08-15
DELTA HOLDING,30.9,31.99,0.0353,159.95,5.0,2023-08-15
DISTY TECHNOLOGIES,200.0,202.0,0.01,89648.8,450.0,2023-08-15
DOUJA PROM ADDOHA,10.45,10.2,-0.0239,2914816.13,283116.0,2023-08-15
ENNAKL,32.55,32.5,-0.0015,19041.37,586.0,2023-08-15
EQDOM,1096.0,1130.0,0.031,28250.0,25.0,2023-08-15
FENIE BROSSETTE,110.5,111.7,0.0109,6709.65,60.0,2023-08-15
HPS,5960.0,5900.0,-0.0101,648600.0,110.0,2023-08-15
IB MAROC.COM,26.5,27.28,0.0294,54.56,2.0,2023-08-15
IMMORENTE INVEST,96.0,96.0,0.0,160398.0,1671.0,2023-08-15
INVOLYS,96.85,96.5,-0.0036,193.0,2.0,2023-08-15
ITISSALAT AL-MAGHRIB,109.0,108.5,-0.0046,7635210.5,70269.0,2023-08-15
JET CONTRACTORS,259.9,263.0,0.011899999999999999,14682.5,57.0,2023-08-15
LESIEUR CRISTAL,250.05,258.0,0.0318,51457.35,200.0,2023-08-15
LafargeHolcim Maroc,1794.0,1794.0,0.0,14351888.0,8000.0,2023-08-15
MANAGEM,1853.0,1878.0,0.013500000000000002,99421.0,53.0,2023-08-15
MED PAPER,25.55,25.04,-0.02,64132.41,2534.0,2023-08-15
MICRODATA,540.0,539.5,-0.0009,66452.9,125.0,2023-08-15
MINIERE TOUISSIT,1995.0,1996.0,0.0005,21926.0,11.0,2023-08-15
MUTANDIS SCA,243.0,242.25,-0.0031,209543.95,857.0,2023-08-15
PROMOPHARM S.A.,1019.0,1018.0,-0.001,1018.0,1.0,2023-08-15
RESIDENCES DAR SAADA,18.17,17.901,-0.0149,64138.166,3563.0,2023-08-15
RISMA,224.0,224.1,0.0004,19534.6,87.0,2023-08-15
S.M MONETIQUE,165.0,167.8,0.017,503.4,3.0,2023-08-15
SANLAM MAROC,1215.0,230.0,0.0123,150.0,5.0,2023-08-15
SMI,1266.0,1277.0,0.0087,1277.0,1.0,2023-08-15
SNEP,618.0,618.0,0.0,150875.4,248.0,2023-08-15
SODEP-Marsa Maroc,270.0,270.1,0.0004,2219770.35,8244.0,2023-08-15
SONASID,576.0,570.0,-0.0104,143887.3,253.0,2023-08-15
