Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1260.0,1259.0,-0.0008,1259.0,1.0,2023-08-30
AFRIC INDUSTRIES SA,358.95,350.0,-0.024900000000000002,1906491.1,5447.0,2023-08-30
AFRIQUIA GAZ,4400.0,4450.0,0.011399999999999999,4723929.0,1062.0,2023-08-30
AKDITAL,400.0,409.9,0.0248,16613979.3,40806.0,2023-08-30
ALLIANCES,86.9,92.11,0.06,15763350.96,171299.0,2023-08-30
ARADEI CAPITAL,439.0,440.0,0.0023,91525.0,208.0,2023-08-30
ATLANTASANAD,121.5,120.0,-0.0123,613432.5,5112.0,2023-08-30
ATTIJARIWAFA BANK,454.95,449.0,-0.0131,14127254.05,31142.0,2023-08-30
AUTO HALL,79.67,79.0,-0.0084,54958.7,695.0,2023-08-30
BANK OF AFRICA,180.0,178.9,-0.0060999999999999995,326786.3,1836.0,2023-08-30
BCP,254.1,254.1,0.0,7775737.4,30563.0,2023-08-30
CARTIER SAADA,24.1,24.3,0.0083,39536.8,1634.0,2023-08-30
CIH,355.5,356.5,0.0028000000000000004,85328.25,240.0,2023-08-30
CIMENTS DU MAROC,1450.0,1460.0,0.0069,3212527.0,2201.0,2023-08-30
COLORADO,44.0,44.28,0.0064,43433.99,986.0,2023-08-30
COSUMAR,202.5,202.35,-0.0007000000000000001,654815.85,3234.0,2023-08-30
DELTA HOLDING,31.0,30.95,-0.0016,37391.15,1213.0,2023-08-30
DISTY TECHNOLOGIES,198.0,197.1,-0.0045000000000000005,53936.9,274.0,2023-08-30
DISWAY,709.9,690.2,-0.0278,703624.2,1018.0,2023-08-30
DOUJA PROM ADDOHA,10.21,10.82,0.059699999999999996,4625788.04,427522.0,2023-08-30
ENNAKL,32.05,32.5,0.013999999999999999,3228.65,100.0,2023-08-30
EQDOM,1100.0,1066.0,-0.030899999999999997,533000.0,500.0,2023-08-30
FENIE BROSSETTE,105.3,105.5,0.0019,57977.95,561.0,2023-08-30
HPS,5900.0,5900.0,0.0,3645680.0,618.0,2023-08-30
IMMORENTE INVEST,96.0,95.5,-0.0052,330445.46,3457.0,2023-08-30
ITISSALAT AL-MAGHRIB,107.55,107.35,-0.0019,3173745.3,29452.0,2023-08-30
JET CONTRACTORS,267.0,278.0,0.0412,3932788.4,14282.0,2023-08-30
LABEL VIE,4738.0,4650.0,-0.018600000000000002,4293100.0,923.0,2023-08-30
LafargeHolcim Maroc,1750.0,1787.0,0.021099999999999997,69726.0,39.0,2023-08-30
MANAGEM,1822.0,1805.0,-0.009300000000000001,837773.0,461.0,2023-08-30
MAROC LEASING,371.5,371.5,0.0,6315.5,17.0,2023-08-30
MED PAPER,24.94,25.0,0.0024,296826.84,11788.0,2023-08-30
MICRODATA,539.0,540.0,0.0019,16055.2,30.0,2023-08-30
MUTANDIS SCA,237.9,235.0,-0.012199999999999999,684121.35,2907.0,2023-08-30
S.M MONETIQUE,166.1,172.7,0.0397,863.5,5.0,2023-08-30
SANLAM MAROC,1185.0,1215.0,0.0253,60750.0,50.0,2023-08-30
SMI,1320.0,1320.0,0.0,2640.0,2.0,2023-08-30
SNEP,558.0,562.9,0.0088,1191295.7,2158.0,2023-08-30
SODEP-Marsa Maroc,263.0,262.0,-0.0038,1190352.3,4536.0,2023-08-30
SONASID,559.9,561.0,0.002,6227345.2,11123.0,2023-08-30
SOTHEMA,1195.0,1150.0,-0.0377,192700.0,166.0,2023-08-30
STOKVIS NORD AFRIQUE,12.39,12.15,-0.0194,27403.53,2280.0,2023-08-30
STROC INDUSTRIE,34.9,33.05,-0.053,1824.17,55.0,2023-08-30
TAQA MOROCCO,1100.0,1120.0,0.0182,188124.0,168.0,2023-08-30
TGCC S.A,144.8,146.0,0.0083,1065684.7,7332.0,2023-08-30
TIMAR,550.0,540.0,-0.0182,2700.0,5.0,2023-08-30
TOTALENERGIES MARKETING,1270.0,1238.0,-0.0252,2477.0,2.0,2023-08-30
WAFA ASSURANCE,4000.0,4150.0,0.0375,12419.0,3.0,2023-08-30
