Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1301.0,1315.0,0.0108,1315.0,1.0,2023-08-22
AFRIC INDUSTRIES SA,352.0,350.05,-0.0055000000000000005,17501.95,50.0,2023-08-22
AFRIQUIA GAZ,4480.0,4450.0,-0.0067,1931300.0,434.0,2023-08-22
AKDITAL,407.0,404.0,-0.0074,3654950.0,9025.0,2023-08-22
ALLIANCES,85.0,86.48,0.0174,3058742.31,35496.0,2023-08-22
ALUMINIUM DU MAROC,1295.0,1296.0,0.0008,15556.0,12.0,2023-08-22
ARADEI CAPITAL,442.0,441.0,-0.0023,230649.25,522.0,2023-08-22
ATLANTASANAD,123.45,119.55,-0.0316,109356.45,911.0,2023-08-22
ATTIJARIWAFA BANK,450.5,450.6,0.0002,4020931.95,8926.0,2023-08-22
AUTO HALL,79.7,79.5,-0.0025,1424450.19,18031.0,2023-08-22
BANK OF AFRICA,180.0,178.5,-0.0083,1925310.0,10702.0,2023-08-22
BCP,258.1,256.1,-0.0077,13258791.8,51639.0,2023-08-22
BMCI,490.1,495.0,0.01,686930.6,1408.0,2023-08-22
CIH,359.9,350.5,-0.026099999999999998,16473.5,47.0,2023-08-22
CIMENTS DU MAROC,1480.0,1480.0,0.0,15586299.0,10531.0,2023-08-22
COLORADO,44.29,44.24,-0.0011,484.4,11.0,2023-08-22
COSUMAR,210.0,206.0,-0.019,2205550.6,10717.0,2023-08-22
CTM,616.1,620.0,0.0063,620.0,1.0,2023-08-22
DELTA HOLDING,31.9,31.5,-0.0125,3153.1,100.0,2023-08-22
DISTY TECHNOLOGIES,200.95,199.0,-0.0097,1399.0,7.0,2023-08-22
DOUJA PROM ADDOHA,10.13,10.19,0.0059,344408.74,33729.0,2023-08-22
ENNAKL,32.06,32.45,0.012199999999999999,973.5,30.0,2023-08-22
EQDOM,1150.0,1160.0,0.0087,4640000.0,4000.0,2023-08-22
FENIE BROSSETTE,110.7,109.75,-0.0086,128256.75,1212.0,2023-08-22
HPS,5980.0,5950.0,-0.005,725792.0,122.0,2023-08-22
IB MAROC.COM,27.28,25.65,-0.059800000000000006,256.5,10.0,2023-08-22
ITISSALAT AL-MAGHRIB,105.7,106.1,0.0038,8644675.55,81247.0,2023-08-22
JET CONTRACTORS,273.25,273.5,0.0009,284616.4,1050.0,2023-08-22
LABEL VIE,4798.0,4650.0,-0.0308,913995.0,195.0,2023-08-22
LafargeHolcim Maroc,1794.0,1751.0,-0.024,362457.0,207.0,2023-08-22
MAGHREB OXYGENE,244.0,243.0,-0.0040999999999999995,2430.0,10.0,2023-08-22
MAGHREBAIL,900.0,925.0,0.0278,925.0,1.0,2023-08-22
MANAGEM,1870.0,1855.0,-0.008,342527.0,183.0,2023-08-22
MAROC LEASING,384.75,371.5,-0.0344,743.0,2.0,2023-08-22
MED PAPER,25.5,26.77,0.049800000000000004,312396.13,11707.0,2023-08-22
MICRODATA,521.0,536.6,0.029900000000000003,19428.6,37.0,2023-08-22
MINIERE TOUISSIT,1993.0,1990.0,-0.0015,246304.0,124.0,2023-08-22
MUTANDIS SCA,241.5,241.25,-0.001,8468.55,35.0,2023-08-22
REBAB COMPANY,84.49,82.0,-0.029500000000000002,328.0,4.0,2023-08-22
RESIDENCES DAR SAADA,17.69,17.74,0.0028000000000000004,76240.85,4340.0,2023-08-22
RISMA,217.4,218.0,0.0028000000000000004,631739.0,2900.0,2023-08-22
SANLAM MAROC,1164.0,1125.0,-0.0335,20175.0,17.0,2023-08-22
SMI,1276.0,1300.0,0.018799999999999997,5197.0,4.0,2023-08-22
SNEP,616.0,614.9,-0.0018,126573.6,209.0,2023-08-22
SODEP-Marsa Maroc,272.1,268.0,-0.0151,1241538.3,4620.0,2023-08-22
SONASID,572.0,570.0,-0.0034999999999999996,127469.0,225.0,2023-08-22
SOTHEMA,1198.0,1170.0,-0.023399999999999997,230496.0,197.0,2023-08-22
STOKVIS NORD AFRIQUE,12.71,12.68,-0.0024,1065.44,88.0,2023-08-22
STROC INDUSTRIE,34.7,34.8,0.0029,30728.4,883.0,2023-08-22
TGCC S.A,148.5,147.85,-0.0044,120286.2,829.0,2023-08-22
TIMAR,538.0,549.0,0.0204,549.0,1.0,2023-08-22
TOTALENERGIES MARKETING,1250.0,1239.0,-0.0088,101990.0,80.0,2023-08-22
WAFA ASSURANCE,4000.0,4000.0,0.0,4000.0,1.0,2023-08-22
