Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1193.0,1200.0,0.0059,673200.0,561.0,2023-12-22
AFRIC INDUSTRIES SA,312.5,313.0,0.0016,1878.0,6.0,2023-12-22
AFRIQUIA GAZ,4150.0,4150.0,0.0,707829.0,170.0,2023-12-22
AGMA,6800.0,6400.0,-0.0588,6400.0,1.0,2023-12-22
AKDITAL,496.5,499.9,0.0068000000000000005,3012487.7,6063.0,2023-12-22
ALLIANCES,114.9,115.0,0.0009,4433360.4,38560.0,2023-12-22
ARADEI CAPITAL,441.15,440.0,-0.0026,417427.1,948.0,2023-12-22
ATLANTASANAD,124.95,124.95,0.0,1887908.6,15112.0,2023-12-22
ATTIJARIWAFA BANK,468.0,468.0,0.0,29382389.4,62780.0,2023-12-22
BANK OF AFRICA,184.0,183.0,-0.0054,17526115.5,95878.0,2023-12-22
BCP,276.0,277.0,0.0036,25038795.0,90665.0,2023-12-22
BMCI,531.0,540.0,0.0169,3904880.0,7235.0,2023-12-22
CARTIER SAADA,21.55,22.49,0.0436,3128.72,139.0,2023-12-22
CFG BANK,140.7,141.0,0.0021,30454683.95,215922.0,2023-12-22
CIH,351.55,353.9,0.0067,25767513.6,73158.0,2023-12-22
CIMENTS DU MAROC,1705.0,1719.0,0.008199999999999999,311728.0,182.0,2023-12-22
COLORADO,44.5,46.99,0.055999999999999994,238415.39,5076.0,2023-12-22
COSUMAR,202.0,200.0,-0.009899999999999999,2759334.95,13622.0,2023-12-22
DARI COUSPATE,3400.0,3200.0,-0.0588,969600.0,303.0,2023-12-22
DELTA HOLDING,37.89,37.0,-0.0235,191102.0,5170.0,2023-12-22
DISTY TECHNOLOGIES,190.0,188.0,-0.0105,278315.85,1464.0,2023-12-22
DISWAY,682.0,687.0,0.0073,36131.1,53.0,2023-12-22
DOUJA PROM ADDOHA,14.7,14.6,-0.0068000000000000005,1856340.08,126622.0,2023-12-22
ENNAKL,31.42,31.45,0.001,54545.72,1758.0,2023-12-22
EQDOM,1120.0,1053.0,-0.059800000000000006,2106.0,2.0,2023-12-22
FENIE BROSSETTE,94.5,97.28,0.0294,29805.04,317.0,2023-12-22
HPS,621.9,624.0,0.0034000000000000002,2956251.0,4739.0,2023-12-22
IB MAROC.COM,21.0,21.1,0.0048,2215.5,105.0,2023-12-22
IMMORENTE INVEST,96.88,96.89,0.0001,196573.72,2066.0,2023-12-22
INVOLYS,88.0,88.0,0.0,6600.0,75.0,2023-12-22
ITISSALAT AL-MAGHRIB,101.0,99.5,-0.0149,16954349.05,169521.0,2023-12-22
JET CONTRACTORS,250.0,259.0,0.036000000000000004,338311.2,1317.0,2023-12-22
LABEL VIE,4200.0,4200.0,0.0,10596900.0,2523.0,2023-12-22
LESIEUR CRISTAL,265.0,270.0,0.0189,178740.0,662.0,2023-12-22
LafargeHolcim Maroc,1911.0,1951.0,0.0209,292600.0,150.0,2023-12-22
M2M Group,551.0,584.0,0.0599,13432.0,23.0,2023-12-22
MAGHREB OXYGENE,219.1,219.0,-0.0005,219.0,1.0,2023-12-22
MAGHREBAIL,900.0,900.0,0.0,72000.0,80.0,2023-12-22
MANAGEM,1650.0,1672.0,0.013300000000000001,224787.0,136.0,2023-12-22
MAROC LEASING,351.0,350.0,-0.0028000000000000004,80150.0,229.0,2023-12-22
MED PAPER,20.5,20.5,0.0,6622.48,323.0,2023-12-22
MICRODATA,575.7,575.0,-0.0012,863490.0,1502.0,2023-12-22
MINIERE TOUISSIT,1270.0,1250.0,-0.015700000000000002,2071514.0,1657.0,2023-12-22
MUTANDIS SCA,252.0,248.5,-0.0139,287086.8,1155.0,2023-12-22
REALISATIONS MECANIQUES,115.0,108.5,-0.0565,325.5,3.0,2023-12-22
RESIDENCES DAR SAADA,21.5,21.1,-0.018600000000000002,291595.27,13490.0,2023-12-22
RISMA,214.85,211.1,-0.0175,387339.9,1833.0,2023-12-22
SALAFIN,529.0,530.0,0.0019,212000.0,400.0,2023-12-22
SANLAM MAROC,1288.0,1315.0,0.021,1254354.0,954.0,2023-12-22
SMI,1302.0,1280.0,-0.0169,157470.0,123.0,2023-12-22
SNEP,480.15,476.5,-0.0076,127888.85,268.0,2023-12-22
SOCIETE DES BOISSONS DU M,2221.0,2298.0,0.0347,2314086.0,1007.0,2023-12-22
SODEP-Marsa Maroc,271.0,274.2,0.0118,9887153.35,36364.0,2023-12-22
SONASID,678.8,676.9,-0.0028000000000000004,270760.0,400.0,2023-12-22
SOTHEMA,1069.0,1069.0,0.0,173071.0,162.0,2023-12-22
STOKVIS NORD AFRIQUE,11.0,10.71,-0.0264,2905.78,265.0,2023-12-22
STROC INDUSTRIE,30.9,30.89,-0.0003,28602.67,1003.0,2023-12-22
TAQA MOROCCO,1082.0,1065.0,-0.015700000000000002,23693056.0,22247.0,2023-12-22
TGCC S.A,187.0,185.0,-0.010700000000000001,1456887.8,78732382.0,2023-12-22
TOTALENERGIES MARKETING,1160.0,1135.0,-0.0216,2711143.0,750.0,2023-12-22
