Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1275.0,1275.0,0.0,1275.0,1.0,2023-05-18
AFRIQUIA GAZ,4100.0,4005.0,-0.0232,28032.0,7.0,2023-05-18
AKDITAL,312.1,316.85,0.0152,723581.0,2304.0,2023-05-18
ALLIANCES,65.7,64.51,-0.0181,507827.92,7837.0,2023-05-18
ALUMINIUM DU MAROC,1348.0,1350.0,0.0015,60750.0,45.0,2023-05-18
ARADEI CAPITAL,441.9,440.0,-0.0043,2641.9,6.0,2023-05-18
ATLANTASANAD,127.25,128.9,0.013000000000000001,38924.1,302.0,2023-05-18
ATTIJARIWAFA BANK,408.0,405.0,-0.0074,6078031.9,14981.0,2023-05-18
AUTO HALL,74.69,74.1,-0.0079,12084.11,163.0,2023-05-18
BANK OF AFRICA,164.0,167.0,0.0183,2953837.0,18011.0,2023-05-18
BCP,230.1,232.0,0.0083,2556.75,11.0,2023-05-18
CARTIER SAADA,26.9,26.9,0.0,53.8,2.0,2023-05-18
CDM,649.9,649.9,0.0,13017497.0,20030.0,2023-05-18
CIH,320.1,325.0,0.015300000000000001,45824.5,141.0,2023-05-18
COLORADO,44.55,44.55,0.0,46725.24,1044.0,2023-05-18
COSUMAR,191.1,191.1,0.0,957892.05,5028.0,2023-05-18
DELTA HOLDING,25.5,25.6,0.0039000000000000003,4178304.3,163467.0,2023-05-18
DISTY TECHNOLOGIES,200.0,204.9,0.0245,74599.4,368.0,2023-05-18
DISWAY,718.9,719.0,0.0001,1507230.6,2152.0,2023-05-18
DOUJA PROM ADDOHA,7.56,7.5,-0.0079,4820091.79,649212.0,2023-05-18
ENNAKL,35.38,34.51,-0.0246,172.55,5.0,2023-05-18
FENIE BROSSETTE,113.05,114.75,0.015,94933.9,849.0,2023-05-18
HPS,5900.005,910.0,0.0017000000000000001,11820.0,2.0,2023-05-18
IB MAROC.COM,20.0,20.0,0.0,2120.0,106.0,2023-05-18
IMMORENTE INVEST,97.0,96.55,-0.0046,156795.58,1623.0,2023-05-18
ITISSALAT AL-MAGHRIB,84.0,83.5,-0.006,4866892.19,58287.0,2023-05-18
LABEL VIE,4423.0,4399.0,-0.0054,13324571.0,3029.0,2023-05-18
LESIEUR CRISTAL,251.6,250.0,-0.0064,75504.0,302.0,2023-05-18
LafargeHolcim Maroc,1560.0,1540.0,-0.0128,4013333.0,2606.0,2023-05-18
MANAGEM,2310.0,2260.0,-0.0216,7382496.0,3259.0,2023-05-18
MED PAPER,24.01,23.99,-0.0008,29698.32,1230.0,2023-05-18
MICRODATA,507.9,496.0,-0.023399999999999997,9923.4,20.0,2023-05-18
MINIERE TOUISSIT,1620.0,1666.0,0.028399999999999998,442326.0,273.0,2023-05-18
MUTANDIS SCA,232.0,232.0,0.0,197560.7,856.0,2023-05-18
RESIDENCES DAR SAADA,13.05,12.9,-0.0115,494869.4,38634.0,2023-05-18
RISMA,150.05,153.9,0.025699999999999997,643900.2,4289.0,2023-05-18
SNEP,537.7,535.0,-0.005,13968.2,27.0,2023-05-18
SOCIETE DES BOISSONS DU,2600.0,2680.0,0.0308,88440.0,33.0,2023-05-18
SODEP-Marsa Maroc,239.5,239.95,0.0019,539631.95,2257.0,2023-05-18
SONASID,577.8,575.0,-0.0048,300401.3,521.0,2023-05-18
SOTHEMA,1251.0,1200.0,-0.0408,2868138.0,2386.0,2023-05-18
STOKVIS NORD AFRIQUE,11.53,11.15,-0.033,20071.15,1795.0,2023-05-18
STROC INDUSTRIE,33.85,33.85,0.0,114006.8,3368.0,2023-05-18
TAQA MOROCCO,980.0,970.0,-0.0102,2071038.0,2129.0,2023-05-18
TGCC S.A,139.8,137.95,-0.0132,218460.0,1589.0,2023-05-18
TOTALENERGIES MARKETING,1249.0,1260.0,0.0088,2114280.0,1678.0,2023-05-18
