Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1230.0,1230.0,0.0,40570.0,33.0,2023-10-05
AFRIC INDUSTRIES SA,307.0,320.0,0.042300000000000004,144640.0,452.0,2023-10-05
AFRIQUIA GAZ,4059.0,4300.0,0.0594,739606.0,172.0,2023-10-05
AKDITAL,468.0,485.0,0.0363,9982071.6,20701.0,2023-10-05
ALLIANCES,104.0,110.2,0.0596,2182290.6,19803.0,2023-10-05
ALUMINIUM DU MAROC,1260.0,1320.0,0.047599999999999996,283866.0,215.0,2023-10-05
ARADEI CAPITAL,440.0,466.35,0.0599,795957.8,1733.0,2023-10-05
ATLANTASANAD,120.0,120.0,0.0,30021401.1,250173.0,2023-10-05
ATTIJARIWAFA BANK,447.2,474.0,0.0599,86660946.0,182829.0,2023-10-05
AUTO HALL,67.85,70.4,0.037599999999999995,420868.91,6036.0,2023-10-05
BANK OF AFRICA,181.9,190.0,0.044500000000000005,16987274.65,89945.0,2023-10-05
BMCI,555.0,588.2,0.059800000000000006,9762087.5,16887.0,2023-10-05
CARTIER SAADA,22.99,23.05,0.0026,15662.33,682.0,2023-10-05
CDM,700.0,736.0,0.051399999999999994,2867150.0,3968.0,2023-10-05
CIH,378.0,400.65,0.0599,6631827.6,16683.0,2023-10-05
CIMENTS DU MAROC,1460.0,1547.0,0.0596,3564288.0,2304.0,2023-10-05
COLORADO,44.0,46.63,0.059800000000000006,173011.83,3751.0,2023-10-05
COSUMAR,192.1,203.5,0.0593,5844781.05,28815.0,2023-10-05
CTM,609.0,611.0,0.0033,175357.0,287.0,2023-10-05
DELTA HOLDING,34.74,36.82,0.0599,1280389.2,34855.0,2023-10-05
DISTY TECHNOLOGIES,199.0,206.5,0.0377,856735.25,4192.0,2023-10-05
DOUJA PROM ADDOHA,14.05,14.89,0.059800000000000006,11313411.34,759806.0,2023-10-05
ENNAKL,31.3,32.3,0.0319,249175.48,7761.0,2023-10-05
EQDOM,1136.0,1168.0,0.0282,6301360.0,5395.0,2023-10-05
FENIE BROSSETTE,96.96,100.0,0.031400000000000004,184176.0,1838.0,2023-10-05
HPS,6398.0,6675.0,0.0433,5547041.0,830.0,2023-10-05
IB MAROC.COM,23.55,22.55,-0.0425,11827.62,524.0,2023-10-05
IMMORENTE INVEST,97.0,97.4,0.0040999999999999995,70952.8,731.0,2023-10-05
INVOLYS,89.0,89.0,0.0,8900.0,100.0,2023-10-05
ITISSALAT AL-MAGHRIB,95.5,101.2,0.059699999999999996,12249551.6,121043.0,2023-10-05
JET CONTRACTORS,229.9,243.65,0.059800000000000006,209782.65,861.0,2023-10-05
LABEL VIE,4.0,4760.0,0.0348,26847775.0,5661.0,2023-10-05
LESIEUR CRISTAL,270.0,277.0,0.0259,2720553.85,10002.0,2023-10-05
MAGHREB OXYGENE,220.0,228.75,0.0398,21502.5,94.0,2023-10-05
MANAGEM,1690.0,1720.0,0.0178,929486.0,546.0,2023-10-05
MED PAPER,22.0,23.31,0.059500000000000004,170231.35,7347.0,2023-10-05
MICRODATA,552.0,550.0,-0.0036,7134.5,13.0,2023-10-05
MINIERE TOUISSIT,1870.0,1889.0,0.0102,17481703.0,9215.0,2023-10-05
RESIDENCES DAR SAADA,18.5,19.6,0.059500000000000004,83605.93,4306.0,2023-10-05
SMI,1295.0,1285.0,-0.0077,83910.0,66.0,2023-10-05
SOCIETE DES BOISSONS DU M,2800.0,2900.0,0.035699999999999996,623500.0,215.0,2023-10-05
SODEP-Marsa Maroc,264.35,280.2,0.06,48077072.8,172770.0,2023-10-05
STOKVIS NORD AFRIQUE,12.0,11.56,-0.036699999999999997,28217.44,2416.0,2023-10-05
STROC INDUSTRIE,31.12,32.98,0.059800000000000006,36470.73,1163.0,2023-10-05
TAQA MOROCCO,1082.0,1139.0,0.0527,1759517.0,1552.0,2023-10-05
TGCC S.A,147.0,155.8,0.0599,4253495.8,27301.0,2023-10-05
TIMAR,560.0,538.0,-0.0393,1614.0,3.0,2023-10-05
TOTALENERGIES MARKETING,1116.0,1150.0,0.0305,470668.0,410.0,2023-10-05
WAFA ASSURANCE,4170.0,4250.0,0.0192,30953600.0,7275.0,2023-10-05
