Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1220.0,1239.0,0.015600000000000001,1239.0,1.0,2023-09-19
AFRIC INDUSTRIES SA,330.0,329.0,-0.003,390224.0,1185.0,2023-09-19
AFRIQUIA GAZ,4201.0,4206.0,0.0012,185766.0,44.0,2023-09-19
AGMA,6800.0,6750.0,-0.0074,6750.0,1.0,2023-09-19
AKDITAL,403.95,403.0,-0.0024,23285953.95,57790.0,2023-09-19
ALLIANCES,105.6,109.05,0.0327,13095781.6,121348.0,2023-09-19
ARADEI CAPITAL,436.0,438.0,0.0046,246594.0,563.0,2023-09-19
ATLANTASANAD,121.0,121.0,0.0,4001.85,33.0,2023-09-19
ATTIJARIWAFA BANK,442.9,444.55,0.0037,7557522.65,17021.0,2023-09-19
AUTO HALL,72.5,73.99,0.0206,103348.32,1429.0,2023-09-19
BANK OF AFRICA,176.0,176.0,0.0,343823.15,1970.0,2023-09-19
BMCI,563.5,577.0,0.024,11042542.0,19250.0,2023-09-19
CARTIER SAADA,23.7,23.55,-0.0063,3532.5,150.0,2023-09-19
CIH,370.05,373.6,0.0096,215325.5,581.0,2023-09-19
CIMENTS DU MAROC,1510.0,1547.0,0.0245,157686.0,102.0,2023-09-19
COLORADO,43.55,43.0,-0.0126,170020.77,3938.0,2023-09-19
COSUMAR,206.0,201.0,-0.024300000000000002,644895.1,3214.0,2023-09-19
CTM,596.0,596.0,0.0,368328.0,618.0,2023-09-19
DELTA HOLDING,29.61,30.0,0.0132,61855.75,2075.0,2023-09-19
DISTY TECHNOLOGIES,192.0,180.5,-0.0599,352388.25,1920.0,2023-09-19
DISWAY,691.1,684.0,-0.0103,92283.4,135.0,2023-09-19
DOUJA PROM ADDOHA,14.99,15.88,0.0594,54296994.3,484884.0,2023-09-19
ENNAKL,32.28,31.8,-0.0149,12919.08,406.0,2023-09-19
EQDOM,1063.0,1063.0,0.0,1063.0,1.0,2023-09-19
FENIE BROSSETTE,99.9,97.2,-0.027000000000000003,1049921.26,10533.0,2023-09-19
HPS,6598.0,6500.0,-0.0149,240405.0,37.0,2023-09-19
IMMORENTE INVEST,96.0,95.0,-0.0104,83238.0,872.0,2023-09-19
INVOLYS,92.0,92.0,0.0,19412.0,211.0,2023-09-19
ITISSALAT AL-MAGHRIB,104.35,103.5,-0.008100000000000001,3869478.4,37192.0,2023-09-19
JET CONTRACTORS,232.0,233.5,0.006500000000000001,590843.2,2567.0,2023-09-19
LABEL VIE,4700.0,4480.0,-0.046799999999999994,7169640.0,1582.0,2023-09-19
LESIEUR CRISTAL,275.0,270.0,-0.0182,320760.0,1188.0,2023-09-19
LafargeHolcim Maroc,1702.0,1700.0,-0.0012,2188663.0,1288.0,2023-09-19
MANAGEM,1791.0,1800.0,0.005,135092.0,75.0,2023-09-19
MED PAPER,23.5,24.7,0.051100000000000007,98723.12,4154.0,2023-09-19
MINIERE TOUISSIT,1930.0,1959.0,0.015,49459.0,26.0,2023-09-19
MUTANDIS SCA,239.0,241.0,0.0084,194307.75,808.0,2023-09-19
SMI,1340.0,1380.0,0.029900000000000003,416506.00828,549.0,2023-09-19
SNEP,538.1,533.0,-0.0095,917.5,1.0,2023-09-19
SOTHEMA,1020.0,1020.0,0.0,267230.0,262.0,2023-09-19
STOKVIS NORD AFRIQUE,11.7,12.05,0.029900000000000003,13766.86,1155.0,2023-09-19
STROC INDUSTRIE,34.5,34.5,0.0,621.0,18.0,2023-09-19
TAQA MOROCCO,1040.0,1040.0,0.0,1141920.0,1098.0,2023-09-19
