Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1254.0,1254.0,0.0,1254.0,1.0,2023-07-26
AFRIC INDUSTRIES SA,360.5,359.95,-0.0015,283280.65,787.0,2023-07-26
AFRIQUIA GAZ,4500.0,4635.0,0.03,87697.0,19.0,2023-07-26
AGMA,6300.0,6500.0,0.0317,65000.0,10.0,2023-07-26
AKDITAL,387.0,391.0,0.0103,4604691.0,11837.0,2023-07-26
ALLIANCES,82.0,82.01,0.0001,4110483.65,50281.0,2023-07-26
ALUMINIUM DU MAROC,1349.0,1320.0,-0.0215,85060.0,64.0,2023-07-26
ARADEI CAPITAL,435.15,438.0,0.006500000000000001,44228.8,101.0,2023-07-26
ATLANTASANAD,120.5,120.7,0.0017000000000000001,4826.0,40.0,2023-07-26
ATTIJARIWAFA BANK,447.95,446.0,-0.0044,16475646.45,36932.0,2023-07-26
AUTO HALL,80.2,80.0,-0.0025,423392.23,5294.0,2023-07-26
