Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1275.0,1275.0,0.0,1275.0,1.0,2023-07-12
AFRIC INDUSTRIES SA,375.0,375.0,0.0,3750.0,10.0,2023-07-12
AFRIQUIA GAZ,4300.0,4225.0,-0.0174,8497600.0,2011.0,2023-07-12
AGMA,6200.0,6298.0,0.0158,503840.0,80.0,2023-07-12
AKDITAL,365.0,371.5,0.0178,16450439.0,44446.0,2023-07-12
ALLIANCES,86.0,84.0,-0.0233,2457491.42,28971.0,2023-07-12
ARADEI CAPITAL,434.0,434.05,0.0001,4340.5,10.0,2023-07-12
ATLANTASANAD,125.0,122.0,-0.024,1031469.0,8453.0,2023-07-12
ATTIJARIWAFA BANK,433.0,435.5,0.0058,15243556.1,35104.0,2023-07-12
AUTO HALL,77.0,75.33,-0.0217,4891.82,64.0,2023-07-12
BANK OF AFRICA,176.95,174.1,-0.0161,514140.5,2954.0,2023-07-12
BCP,261.2,262.7,0.005699999999999999,59540560.3,227682.0,2023-07-12
BMCI,455.0,457.9,0.0064,437176.3,960.0,2023-07-12
CIH,351.0,351.0,0.0,3510000.0,10000.0,2023-07-12
CIMENTS DU MAROC,1500.0,1490.0,-0.0067,6188000.0,4152.0,2023-07-12
COLORADO,42.76,43.5,0.0173,37537.32,882.0,2023-07-12
COSUMAR,195.0,196.0,0.0051,197450.25,1003.0,2023-07-12
DELTA HOLDING,33.5,33.5,0.0,2225.0,70.0,2023-07-12
DISWAY,697.0,697.0,0.0,18622.9,27.0,2023-07-12
DOUJA PROM ADDOHA,10.1,10.05,-0.005,1275883.05,126963.0,2023-07-12
ENNAKL,31.5,32.0,0.0159,46315.0,1470.0,2023-07-12
EQDOM,999.0,1000.0,0.001,2000.0,2.0,2023-07-12
FENIE BROSSETTE,105.9,105.8,-0.0009,8699.6,84.0,2023-07-12
HPS,5799.0,5720.0,-0.013600000000000001,1059695.0,185.0,2023-07-12
IB MAROC.COM,26.25,25.21,-0.039599999999999996,2495.79,99.0,2023-07-12
IMMORENTE INVEST,96.0,96.0,0.0,18073.16,189.0,2023-07-12
ITISSALAT AL-MAGHRIB,94.9,96.3,0.0148,4697717.7,48930.0,2023-07-12
JET CONTRACTORS,221.0,219.5,-0.0068000000000000005,126998.7,578.0,2023-07-12
LABEL VIE,4550.0,4480.0,-0.0154,4837967.0,1071.0,2023-07-12
LESIEUR CRISTAL,253.5,250.0,-0.0138,74500.5,298.0,2023-07-12
LafargeHolcim Maroc,1795.0,1800.0,0.0028000000000000004,84912947.0,47174.0,2023-07-12
M2M Group,700.0,724.0,0.034300000000000004,160728.0,222.0,2023-07-12
MAGHREB OXYGENE,224.95,216.0,-0.0398,1512.0,7.0,2023-07-12
MANAGEM,1910.0,1895.0,-0.0079,256566.0,135.0,2023-07-12
MED PAPER,27.55,27.4,-0.0054,1627830.93,59461.0,2023-07-12
MICRODATA,502.1,520.0,0.035699999999999996,37960.0,73.0,2023-07-12
MUTANDIS SCA,232.0,233.0,0.0043,247680.45,1062.0,2023-07-12
REALISATIONS MECANIQUES,154.0,155.0,0.006500000000000001,20150.0,130.0,2023-07-12
RESIDENCES DAR SAADA,18.7,18.85,0.008,559129.63,29722.0,2023-07-12
RISMA,177.75,177.5,-0.0014000000000000002,462797.5,2611.0,2023-07-12
SANLAM MAROC,1020.0,1013.0,-0.0069,1332078.0,1306.0,2023-07-12
SNEP,522.0,519.9,-0.004,59620.4,116.0,2023-07-12
SODEP-Marsa Maroc,261.0,261.5,0.0019,1620755.5,6180.0,2023-07-12
SONASID,584.0,580.0,-0.0068000000000000005,2409236.3,4155.0,2023-07-12
SOTHEMA,1200.0,1160.0,-0.0333,1184957.0,1015.0,2023-07-12
STOKVIS NORD AFRIQUE,11.64,11.24,-0.0344,13217.8,1155.0,2023-07-12
STROC INDUSTRIE,35.0,34.8,-0.005699999999999999,522.0,15.0,2023-07-12
TAQA MOROCCO,1025.0,1027.0,0.002,15408.0,15.0,2023-07-12
TGCC S.A,148.0,149.9,0.0128,724005.45,4868.0,2023-07-12
TOTALENERGIES MARKETING,1230.0,1240.0,0.008100000000000001,5202000.0,4200.0,2023-07-12
