Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1240.0,1235.0,-0.004,25935.0,21.0,2023-10-30
AFRIC INDUSTRIES SA,307.95,300.0,-0.0258,127058.9,423.0,2023-10-30
AFRIQUIA GAZ,4200.0,4150.0,-0.011899999999999999,336330.0,81.0,2023-10-30
AKDITAL,500.0,489.9,-0.0202,1930298.1,3963.0,2023-10-30
ALLIANCES,108.0,109.5,0.0139,4292232.55,39129.0,2023-10-30
ARADEI CAPITAL,446.05,446.0,-0.0001,200309.8,449.0,2023-10-30
ATLANTASANAD,120.0,120.0,0.0,869490.5,7244.0,2023-10-30
ATTIJARIWAFA BANK,463.0,453.0,-0.0216,2116000.0,4672.0,2023-10-30
AUTO HALL,67.0,68.0,0.0149,59289.2,871.0,2023-10-30
BANK OF AFRICA,180.0,179.0,-0.005600000000000001,1849173.75,10325.0,2023-10-30
BCP,261.0,261.0,0.0,5325419.0,20404.0,2023-10-30
CIMENTS DU MAROC,1600.0,1602.0,0.0012,752940.0,470.0,2023-10-30
COLORADO,47.5,47.5,0.0,237.5,5.0,2023-10-30
COSUMAR,202.65,204.9,0.0111,23964.6,117.0,2023-10-30
CTM,600.0,585.2,-0.024700000000000003,26919.2,46.0,2023-10-30
DELTA HOLDING,37.5,37.0,-0.013300000000000001,259.0,7.0,2023-10-30
DISTY TECHNOLOGIES,192.05,190.35,-0.0089,39965.45,210.0,2023-10-30
DOUJA PROM ADDOHA,14.8,15.24,0.0297,5760224.62,378163.0,2023-10-30
ENNAKL,31.09,31.26,0.0055000000000000005,26698.5,881.0,2023-10-30
HPS,630.0,625.0,-0.0079,1135334.3,1820.0,2023-10-30
IB MAROC.COM,21.0,23.04,0.0971,921.6,40.0,2023-10-30
IMMORENTE INVEST,97.49,96.5,-0.0102,520791.7,5397.0,2023-10-30
ITISSALAT AL-MAGHRIB,94.9,94.65,-0.0026,1415291.8,14913.0,2023-10-30
JET CONTRACTORS,251.3,250.0,-0.0052,250.0,1.0,2023-10-30
LABEL VIE,4390.0,4400.0,0.0023,101050.0,23.0,2023-10-30
LESIEUR CRISTAL,277.95,279.5,0.005600000000000001,1791675.45,6515.0,2023-10-30
LafargeHolcim Maroc,1875.0,1863.0,-0.0064,2046663.0,1105.0,2023-10-30
M2M Group,620.0,625.0,0.008100000000000001,4121250.0,6594.0,2023-10-30
MAGHREB OXYGENE,230.0,230.0,0.0,23000.0,100.0,2023-10-30
MANAGEM,1653.0,1680.0,0.0163,525497.0,311.0,2023-10-30
MED PAPER,22.0,21.91,-0.0040999999999999995,33031.48,1508.0,2023-10-30
MICRODATA,578.9,547.5,-0.0542,10948.5,20.0,2023-10-30
MINIERE TOUISSIT,1747.0,1746.0,-0.0006,1746.0,1.0,2023-10-30
MUTANDIS SCA,247.0,245.0,-0.008100000000000001,161143.3,665.0,2023-10-30
REALISATIONS MECANIQUES,138.4,131.0,-0.0535,2620.0,20.0,2023-10-30
RESIDENCES DAR SAADA,22.5,22.38,-0.0053,363688.1,16117.0,2023-10-30
RISMA,220.0,220.0,0.0,887587.95,4035.0,2023-10-30
SALAFIN,530.0,535.0,0.009399999999999999,53500.0,100.0,2023-10-30
SMI,1313.0,1308.0,-0.0038,34010.0,26.0,2023-10-30
SNEP,487.85,494.45,0.013500000000000002,132934.9,272.0,2023-10-30
SOCIETE DES BOISSONS DU M,2551.0,2550.0,-0.0004,15300.0,6.0,2023-10-30
SODEP-Marsa Maroc,271.0,270.0,-0.0037,226821.4,844.0,2023-10-30
SONASID,690.0,684.0,-0.0087,296725.7,434.0,2023-10-30
SOTHEMA,1050.0,1015.0,-0.0333,6084037.0,5994.0,2023-10-30
STOKVIS NORD AFRIQUE,10.9,11.06,0.0147,585.78,53.0,2023-10-30
STROC INDUSTRIE,33.75,30.6,-0.0933,1897.2,62.0,2023-10-30
TGCC S.A,173.0,171.5,-0.0087,254366.0,1496.0,2023-10-30
TIMAR,559.0,561.0,0.0036,5049.0,9.0,2023-10-30
TOTALENERGIES MARKETING,1051.0,1053.0,0.0019,2106.0,2.0,2023-10-30
