Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1300.0,1293.0,-0.0054,1293.0,1.0,2023-08-03
AFRIC INDUSTRIES SA,363.0,356.0,-0.019299999999999998,9970.0,28.0,2023-08-03
AFRIQUIA GAZ,4500.0,4505.0,0.0011,45285.0,10.0,2023-08-03
AKDITAL,407.0,402.55,-0.0109,5584349.05,13858.0,2023-08-03
ALLIANCES,87.08,85.7,-0.0158,1576306.57,18242.0,2023-08-03
ALUMINIUM DU MAROC,1349.0,1339.0,-0.0074,16138.0,12.0,2023-08-03
ARADEI CAPITAL,450.0,440.0,-0.0222,71590.7,162.0,2023-08-03
ATLANTASANAD,120.5,121.0,0.0040999999999999995,29192.0,241.0,2023-08-03
ATTIJARIWAFA BANK,461.0,456.5,-0.0098,12964202.6,28241.0,2023-08-03
AUTO HALL,78.17,79.0,0.0106,2426011.0,30709.0,2023-08-03
BANK OF AFRICA,179.1,180.1,0.005600000000000001,17161789.9,95342.0,2023-08-03
BMCI,483.0,480.0,-0.0062,2779800.0,5800.0,2023-08-03
CARTIER SAADA,24.6,24.6,0.0,4032.2,162.0,2023-08-03
CDM,703.0,702.0,-0.0014000000000000002,5616.0,8.0,2023-08-03
CIH,368.85,361.0,-0.0213,1808680.0,5010.0,2023-08-03
CIMENTS DU MAROC,1540.0,1565.0,0.016200000000000003,783606.0,505.0,2023-08-03
COLORADO,43.2,44.39,0.0275,1899.38,43.0,2023-08-03
COSUMAR,215.0,212.0,-0.013999999999999999,592154.2,2784.0,2023-08-03
CTM,633.0,607.7,-0.04,114855.3,189.0,2023-08-03
DELTA HOLDING,33.3,33.3,0.0,70209.0,2110.0,2023-08-03
DISTY TECHNOLOGIES,200.05,200.0,-0.0002,121923.1,608.0,2023-08-03
DISWAY,691.0,704.9,0.020099999999999996,167427.2,242.0,2023-08-03
DOUJA PROM ADDOHA,10.3,10.22,-0.0078000000000000005,1691436.2,164208.0,2023-08-03
ENNAKL,32.0,32.0,0.0,4960.0,155.0,2023-08-03
EQDOM,1060.0,1100.0,0.0377,1100.0,1.0,2023-08-03
FENIE BROSSETTE,112.4,110.0,-0.021400000000000002,24787.0,229.0,2023-08-03
HPS,5860.0,5950.0,0.0154,6572444.0,1106.0,2023-08-03
IMMORENTE INVEST,97.35,96.0,-0.0139,172061.87,1791.0,2023-08-03
ITISSALAT AL-MAGHRIB,114.5,112.0,-0.0218,7882331.35,70130.0,2023-08-03
JET CONTRACTORS,240.05,238.5,-0.006500000000000001,356735.9,1499.0,2023-08-03
LABEL VIE,4755.0,4765.0,0.0021,2387354.0,501.0,2023-08-03
LESIEUR CRISTAL,251.0,250.0,-0.004,113504.0,454.0,2023-08-03
LafargeHolcim Maroc,1800.0,1795.0,-0.0028000000000000004,4448763.0,2513.0,2023-08-03
M2M Group,717.5,725.0,0.0105,145000.0,200.0,2023-08-03
MAGHREB OXYGENE,230.0,230.0,0.0,6900.0,30.0,2023-08-03
MANAGEM,1900.0,1830.0,-0.0368,4005580.0,2178.0,2023-08-03
MAROC LEASING,370.0,370.0,0.0,3700.0,10.0,2023-08-03
MED PAPER,27.0,26.4,-0.0222,109383.15,4151.0,2023-08-03
MICRODATA,523.0,535.0,0.0229,129053.0,241.0,2023-08-03
MINIERE TOUISSIT,2000.0,2000.0,0.0,145449.0,73.0,2023-08-03
MUTANDIS SCA,245.0,245.0,0.0,3887558.85,15880.0,2023-08-03
REBAB COMPANY,88.0,88.0,0.0,616.0,7.0,2023-08-03
RESIDENCES DAR SAADA,18.95,18.85,-0.0053,130323.37,6986.0,2023-08-03
RISMA,203.9,202.6,-0.0064,3244810.45,15937.0,2023-08-03
SMI,1179.0,1200.0,0.0178,70882.0,60.0,2023-08-03
SOCIETE DES BOISSONS DU M,2900.0,2900.0,0.0,2900.0,1.0,2023-08-03
SODEP-Marsa Maroc,274.0,273.0,-0.0036,517146.0,1898.0,2023-08-03
SONASID,580.0,578.2,-0.0031,1658815.7,2862.0,2023-08-03
SOTHEMA,1199.0,1199.0,0.0,288959.0,241.0,2023-08-03
STOKVIS NORD AFRIQUE,12.8,12.7,-0.0078000000000000005,6718.2,537.0,2023-08-03
STROC INDUSTRIE,34.74,34.0,-0.0213,170.0,5.0,2023-08-03
TAQA MOROCCO,1147.0,1147.0,0.0,84725.0,75.0,2023-08-03
TGCC S.A,150.0,147.3,-0.018000000000000002,234159.55,1583.0,2023-08-03
WAFA ASSURANCE,4050.0,4146.0,0.023700000000000002,86686.0,21.0,2023-08-03
