Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1249.0,1235.0,-0.011200000000000002,6175.0,5.0,2023-09-11
AFRIC INDUSTRIES SA,350.0,350.0,0.0,6300.0,18.0,2023-09-11
AFRIQUIA GAZ,4400.0,4250.0,-0.0341,191823.0,45.0,2023-09-11
AKDITAL,405.0,400.0,-0.0123,6701194.5,16842.0,2023-09-11
ALLIANCES,97.5,93.01,-0.0461,8176224.73,87633.0,2023-09-11
ALUMINIUM DU MAROC,1294.0,1329.0,0.027000000000000003,2629.0,2.0,2023-09-11
ARADEI CAPITAL,444.5,444.5,0.0,876341.05,1969.0,2023-09-11
ATLANTASANAD,122.0,121.9,-0.0008,175611.05,1448.0,2023-09-11
ATTIJARIWAFA BANK,441.5,438.5,-0.0068000000000000005,11927424.3,27138.0,2023-09-11
AUTO HALL,73.0,72.23,-0.0105,8086865.1,110887.0,2023-09-11
BANK OF AFRICA,174.0,173.0,-0.005699999999999999,1728803.5,9990.0,2023-09-11
BMCI,533.1,540.0,0.0129,6585303.7,12176.0,2023-09-11
CARTIER SAADA,24.1,24.3,0.0083,1215.0,50.0,2023-09-11
CDM,715.0,705.0,-0.013999999999999999,705000.0,1000.0,2023-09-11
CIH,364.0,360.0,-0.011000000000000001,119794.8,332.0,2023-09-11
CIMENTS DU MAROC,1430.0,1515.0,0.0594,15592220.0,10304.0,2023-09-11
COLORADO,43.8,43.5,-0.0068000000000000005,17401.94,397.0,2023-09-11
COSUMAR,203.0,202.4,-0.003,158723.5,794.0,2023-09-11
CTM,611.0,610.0,-0.0016,81740.0,134.0,2023-09-11
DELTA HOLDING,30.99,30.69,-0.0097,10465.48,341.0,2023-09-11
DISTY TECHNOLOGIES,188.0,184.5,-0.018600000000000002,113748.0,616.0,2023-09-11
DISWAY,709.0,708.9,-0.0001,15812.3,23.0,2023-09-11
DOUJA PROM ADDOHA,12.7,12.35,-0.0276,19180872.22,1560187.0,2023-09-11
ENNAKL,32.6,31.8,-0.0245,29906.39,944.0,2023-09-11
FENIE BROSSETTE,99.99,102.0,0.020099999999999996,1432.0,14.0,2023-09-11
HPS,6279.0,6200.0,-0.0126,62000.0,10.0,2023-09-11
IMMORENTE INVEST,96.0,95.7,-0.0031,112205.1,1169.0,2023-09-11
INVOLYS,92.69,92.0,-0.0074,6440.0,70.0,2023-09-11
ITISSALAT AL-MAGHRIB,105.1,104.05,-0.01,2548671.3,24508.0,2023-09-11
JET CONTRACTORS,235.0,230.3,-0.02,384317.7,1698.0,2023-09-11
LABEL VIE,4588.0,4588.0,0.0,3885775.0,847.0,2023-09-11
LafargeHolcim Maroc,1650.0,1748.0,0.0594,3711121.0,2128.0,2023-09-11
MANAGEM,1790.0,1780.0,-0.005600000000000001,87972.0,49.0,2023-09-11
MED PAPER,23.96,23.1,-0.0359,105818.97,4493.0,2023-09-11
MICRODATA,530.0,525.0,-0.009399999999999999,18420.9,35.0,2023-09-11
MINIERE TOUISSIT,1960.0,1931.0,-0.0148,104274.0,54.0,2023-09-11
MUTANDIS SCA,243.0,234.5,-0.035,410913.6,1743.0,2023-09-11
PROMOPHARM S.A.,1054.0,1025.0,-0.0275,11275.0,11.0,2023-09-11
REBAB COMPANY,78.8,75.65,-0.04,151.3,2.0,2023-09-11
RESIDENCES DAR SAADA,17.24,17.14,-0.0058,92928.97,5476.0,2023-09-11
RISMA,199.9,187.95,-0.059800000000000006,4912378.8,26080.0,2023-09-11
SALAFIN,535.0,517.2,-0.0333,10344.0,20.0,2023-09-11
SMI,1361.0,1380.0,0.013999999999999999,1380.0,1.0,2023-09-11
SNEP,549.9,545.0,-0.0089,295090.0,544.0,2023-09-11
SOCIETE DES BOISSONS DU M,2885.0,2850.0,-0.0121,712500.0,250.0,2023-09-11
SODEP-Marsa Maroc,267.0,267.0,0.0,14287960.2,53536.0,2023-09-11
SONASID,526.1,557.6,0.0599,3426904.8,6164.0,2023-09-11
SOTHEMA,990.0,989.9,-0.0001,323918.3,321.0,2023-09-11
STOKVIS NORD AFRIQUE,12.29,12.36,0.005699999999999999,1615.04,130.0,2023-09-11
STROC INDUSTRIE,34.98,34.79,-0.0054,16653.74,506.0,2023-09-11
TAQA MOROCCO,1050.0,1051.0,0.001,488299.0,449.0,2023-09-11
TGCC S.A,148.0,149.0,0.0068000000000000005,5900033.95,39547.0,2023-09-11
TIMAR,550.0,535.0,-0.0273,2675.0,5.0,2023-09-11
WAFA ASSURANCE,3957.0,4068.0,0.0281,934594.0,236.0,2023-09-11
