Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1230.0,1249.0,0.0154,1249.0,1.0,2023-09-07
AFRIC INDUSTRIES SA,350.0,350.0,0.0,19250.0,55.0,2023-09-07
AFRIQUIA GAZ,4269.0,4390.0,0.028300000000000002,17560.0,4.0,2023-09-07
AKDITAL,409.1,412.95,0.009399999999999999,1602050.2,3903.0,2023-09-07
ALLIANCES,97.8,95.89,-0.0195,3843514.86,40107.0,2023-09-07
ALUMINIUM DU MAROC,1325.0,1294.0,-0.023399999999999997,80229.0,62.0,2023-09-07
ARADEI CAPITAL,440.0,449.85,0.022400000000000003,99143.8,221.0,2023-09-07
ATLANTASANAD,119.5,119.5,0.0,6248931.0,52607.0,2023-09-07
ATTIJARIWAFA BANK,447.05,446.5,-0.0012,173432227.7,388026.0,2023-09-07
AUTO HALL,72.5,74.99,0.034300000000000004,3592402.42,50156.0,2023-09-07
BALIMA,161.2,155.0,-0.0385,930.0,6.0,2023-09-07
BCP,257.0,255.0,-0.0078000000000000005,7108589.45,27785.0,2023-09-07
BMCI,545.0,555.0,0.0183,2425264.9,4386.0,2023-09-07
CARTIER SAADA,24.0,24.37,0.0154,97.48,4.0,2023-09-07
CDM,720.0,735.0,0.0208,735.0,1.0,2023-09-07
CIH,369.9,361.3,-0.0232,680318.9,1880.0,2023-09-07
CIMENTS DU MAROC,1450.0,1430.0,-0.0138,4667557.0,3264.0,2023-09-07
COLORADO,43.5,43.8,0.0069,478.8,11.0,2023-09-07
COSUMAR,200.3,200.35,0.0002,184722.7,922.0,2023-09-07
CTM,610.0,629.7,0.0323,1889.1,3.0,2023-09-07
DELTA HOLDING,30.25,30.3,0.0017000000000000001,78048.0,2576.0,2023-09-07
DISTY TECHNOLOGIES,188.9,188.0,-0.0048,121763.15,659.0,2023-09-07
DISWAY,690.0,700.0,0.014499999999999999,630690.0,901.0,2023-09-07
DOUJA PROM ADDOHA,12.95,12.7,-0.019299999999999998,9093822.93,715203.0,2023-09-07
EQDOM,1100.0,1065.0,-0.0318,15976065.0,15001.0,2023-09-07
FENIE BROSSETTE,101.9,100.15,-0.0172,295707.29,2976.0,2023-09-07
HPS,6199.0,6250.0,0.008199999999999999,3415102.0,550.0,2023-09-07
IB MAROC.COM,25.0,25.0,0.0,25.0,1.0,2023-09-07
IMMORENTE INVEST,95.98,96.0,0.0002,2340635.67,24381.0,2023-09-07
ITISSALAT AL-MAGHRIB,105.65,105.1,-0.0052,9225060.3,87672.0,2023-09-07
JET CONTRACTORS,239.9,236.0,-0.0163,165736.6,702.0,2023-09-07
LESIEUR CRISTAL,250.0,262.0,0.048,9504981.9,36308.0,2023-09-07
LafargeHolcim Maroc,1650.0,1650.0,0.0,7410165.0,4491.0,2023-09-07
MAGHREB OXYGENE,223.7,216.0,-0.0344,1296.0,6.0,2023-09-07
MAGHREBAIL,906.7,900.0,-0.0074,90000.0,100.0,2023-09-07
MANAGEM,1791.0,1781.0,-0.005600000000000001,28712.0,16.0,2023-09-07
MED PAPER,24.6,24.45,-0.0060999999999999995,38422.3,1568.0,2023-09-07
MICRODATA,525.5,527.5,0.0038,27414.0,52.0,2023-09-07
MINIERE TOUISSIT,1950.0,1940.0,-0.0051,4415395.0,2276.0,2023-09-07
MUTANDIS SCA,240.5,242.05,0.0064,2454305.9,10064.0,2023-09-07
PROMOPHARM S.A.,1053.0,1052.0,-0.0009,9468.0,9.0,2023-09-07
S.M MONETIQUE,163.4,164.0,0.0037,12464.0,76.0,2023-09-07
SNEP,555.0,551.0,-0.0072,30305.0,55.0,2023-09-07
SOCIETE DES BOISSONS DU M,2885.0,2885.0,0.0,5770.0,2.0,2023-09-07
SODEP-Marsa Maroc,261.3,265.0,0.014199999999999999,1429141.5,5418.0,2023-09-07
SONASID,534.0,538.0,0.0075,207130.3,387.0,2023-09-07
SOTHEMA,1030.0,1047.0,0.0165,543718.0,514.0,2023-09-07
STROC INDUSTRIE,35.0,35.0,0.0,280.0,8.0,2023-09-07
TAQA MOROCCO,1072.0,1099.0,0.0252,37876.0,35.0,2023-09-07
TGCC S.A,144.0,145.0,0.0069,1403494.8,9692.0,2023-09-07
WAFA ASSURANCE,3956.0,3956.0,0.0,7912.0,2.0,2023-09-07
