Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1275.0,1275.0,0.0,1275.0,1.0,2023-05-11
AFRIC INDUSTRIES SA,355.0,355.0,0.0,21668.65,61.0,2023-05-11
AFRIQUIA GAZ,3950.0,3994.0,0.0111,19970.0,5.0,2023-05-11
AGMA,5900.0,5869.0,-0.0053,5869.0,1.0,2023-05-11
AKDITAL,306.0,305.0,-0.0033,5386302.9,17619.0,2023-05-11
ALLIANCES,64.34,64.49,0.0023,1236453.23,19196.0,2023-05-11
ARADEI CAPITAL,430.0,430.0,0.0,18920.0,44.0,2023-05-11
ATLANTASANAD,127.0,127.9,0.0070999999999999995,4058.7,32.0,2023-05-11
ATTIJARIWAFA BANK,397.5,398.0,0.0013,5726994.55,14396.0,2023-05-11
AUTO HALL,72.0,73.6,0.0222,49639.9,678.0,2023-05-11
BANK OF AFRICA,161.1,163.0,0.0118,670774.15,4141.0,2023-05-11
BCP,228.5,228.0,-0.0022,1433213.9,6286.0,2023-05-11
BMCI,455.0,450.0,-0.011000000000000001,730999.0,1624.0,2023-05-11
CIH,314.55,320.0,0.0173,5700540.55,17829.0,2023-05-11
CIMENTS DU MAROC,1315.0,1350.0,0.026600000000000002,17895960.0,13312.0,2023-05-11
COLORADO,43.1,43.1,0.0,16722.8,388.0,2023-05-11
CTM,587.0,600.0,0.022099999999999998,12000.0,20.0,2023-05-11
DELTA HOLDING,25.92,25.94,0.0008,540.67,21.0,2023-05-11
DISTY TECHNOLOGIES,184.0,185.0,0.0054,130795.05,707.0,2023-05-11
DISWAY,705.0,700.0,-0.0070999999999999995,894906.0,1282.0,2023-05-11
DOUJA PROM ADDOHA,7.58,7.8,0.028999999999999998,5066014.95,655759.0,2023-05-11
ENNAKL,34.0,34.85,0.025,93154.55,2693.0,2023-05-11
HPS,6000.0,5900.0,-0.0167,38170230.0,6423.0,2023-05-11
IMMORENTE INVEST,97.0,97.1,0.001,14358.5,148.0,2023-05-11
ITISSALAT AL-MAGHRIB,78.75,80.55,0.0229,6426027.14,80201.0,2023-05-11
LABEL VIE,4211.0,4211.0,0.0,16844.0,4.0,2023-05-11
LESIEUR CRISTAL,254.9,250.5,-0.0173,253260.0,1013.0,2023-05-11
LafargeHolcim Maroc,1510.0,1549.0,0.0258,42836974.0,27758.0,2023-05-11
MANAGEM,2369.0,2350.0,-0.008,4704716.0,2002.0,2023-05-11
MED PAPER,22.61,23.04,0.019,140157.81,6246.0,2023-05-11
MICRODATA,505.9,495.0,-0.0215,45115.5,91.0,2023-05-11
MINIERE TOUISSIT,1610.0,1610.0,0.0,161000.0,100.0,2023-05-11
MUTANDIS SCA,224.0,230.0,0.0268,23616320.5,102726.0,2023-05-11
REALISATIONS MECANIQUES,132.0,132.0,0.0,5544.0,42.0,2023-05-11
RESIDENCES DAR SAADA,13.42,12.62,-0.0596,1889480.44,146579.0,2023-05-11
RISMA,140.4,145.45,0.036000000000000004,2286628.5,16023.0,2023-05-11
S.M MONETIQUE,166.1,170.0,0.0235,6800.0,40.0,2023-05-11
SANLAM MAROC,973.0,989.0,0.016399999999999998,1978.0,2.0,2023-05-11
SNEP,499.95,503.0,0.0060999999999999995,537103.4,1075.0,2023-05-11
SODEP-Marsa Maroc,226.05,230.0,0.0175,13684093.7,60013.0,2023-05-11
SONASID,573.0,580.0,0.012199999999999999,583658.9,1005.0,2023-05-11
SOTHEMA,1230.0,1220.0,-0.008100000000000001,275548.0,225.0,2023-05-11
STOKVIS NORD AFRIQUE,11.72,11.79,0.006,8490.39,721.0,2023-05-11
STROC INDUSTRIE,32.35,32.49,0.0043,4400.88,136.0,2023-05-11
TAQA MOROCCO,965.0,984.0,0.0197,1456749.0,1482.0,2023-05-11
TGCC S.A,133.4,134.8,0.0105,233665.9,1762.0,2023-05-11
WAFA ASSURANCE,3650.0,3850.0,0.0548,183110.0,50.0,2023-05-11
