Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1230.0,1220.0,-0.008100000000000001,30600.0,25.0,2023-09-18
AFRIC INDUSTRIES SA,330.0,330.0,0.0,154847.75,469.0,2023-09-18
AFRIQUIA GAZ,4200.0,4201.0,0.0002,25201.0,6.0,2023-09-18
AKDITAL,405.0,403.95,-0.0026,258705.1,645.0,2023-09-18
ALLIANCES,100.0,105.6,0.055999999999999994,10994826.1,105484.0,2023-09-18
ARADEI CAPITAL,436.0,436.0,0.0,68334.0,155.0,2023-09-18
ATLANTASANAD,122.05,121.0,-0.0086,2057.0,17.0,2023-09-18
ATTIJARIWAFA BANK,441.5,442.9,0.0032,15106989.45,34199.0,2023-09-18
AUTO HALL,73.0,72.5,-0.0068000000000000005,222675.58,3066.0,2023-09-18
BANK OF AFRICA,175.0,176.0,0.005699999999999999,197505.0,1128.0,2023-09-18
BCP,252.0,252.45,0.0018,3043702.9,12057.0,2023-09-18
BMCI,540.0,563.5,0.0435,6379303.0,11371.0,2023-09-18
CARTIER SAADA,24.43,23.7,-0.029900000000000003,13532.88,571.0,2023-09-18
CIH,379.0,370.05,-0.0236,229544.9,623.0,2023-09-18
CIMENTS DU MAROC,1510.0,1510.0,0.0,138950.0,92.0,2023-09-18
COLORADO,44.0,43.55,-0.0102,1480.64,34.0,2023-09-18
COSUMAR,201.0,206.0,0.024900000000000002,227716.7,1105.0,2023-09-18
CTM,600.0,596.0,-0.0067,10728.0,18.0,2023-09-18
DELTA HOLDING,30.0,29.61,-0.013000000000000001,8122.65,271.0,2023-09-18
DISTY TECHNOLOGIES,193.0,192.0,-0.0052,166344.0,874.0,2023-09-18
DISWAY,695.0,691.1,-0.005600000000000001,1382.2,2.0,2023-09-18
DOUJA PROM ADDOHA,14.15,14.99,0.0594,19966189.88,346883.0,2023-09-18
ENNAKL,32.42,32.28,-0.0043,18744.0,585.0,2023-09-18
FENIE BROSSETTE,99.0,99.9,0.0091,11576.76,116.0,2023-09-18
HPS,6500.0,6598.0,0.0151,3411957.0,524.0,2023-09-18
IMMORENTE INVEST,94.95,96.0,0.0111,12881.0,134.0,2023-09-18
INVOLYS,92.0,92.0,0.0,35788.0,389.0,2023-09-18
ITISSALAT AL-MAGHRIB,104.65,104.35,-0.0029,1202079.8,11497.0,2023-09-18
JET CONTRACTORS,238.9,232.0,-0.028900000000000002,98159.05,423.0,2023-09-18
LABEL VIE,4480.0,4700.0,0.049100000000000005,164500.0,35.0,2023-09-18
LESIEUR CRISTAL,272.0,275.0,0.011000000000000001,10999999.4,40000.0,2023-09-18
LafargeHolcim Maroc,1730.0,1702.0,-0.016200000000000003,117563.0,69.0,2023-09-18
M2M Group,700.0,724.0,0.034300000000000004,461188.0,637.0,2023-09-18
MAGHREB OXYGENE,225.0,233.95,0.0398,4679.0,20.0,2023-09-18
MANAGEM,1791.0,1791.0,0.0,27111.0,15.0,2023-09-18
MED PAPER,24.08,23.5,-0.0241,18106.36,769.0,2023-09-18
MICRODATA,525.0,533.8,0.0168,7422.0,14.0,2023-09-18
MINIERE TOUISSIT,1935.0,1930.0,-0.0026,1167150.0,611.0,2023-09-18
MUTANDIS SCA,238.2,239.0,0.0034000000000000002,220041.9,924.0,2023-09-18
PROMOPHARM S.A.,1031.0,1033.0,0.0019,14462.0,14.0,2023-09-18
RESIDENCES DAR SAADA,18.68,19.55,0.0466,2363975.23,121850.0,2023-09-18
RISMA,192.0,192.0,0.0,456122.45,2390.0,2023-09-18
SMI,1340.0,1340.0,0.0,64310.0,48.0,2023-09-18
SNEP,543.5,538.1,-0.009899999999999999,239022.5,442.0,2023-09-18
SOCIETE DES BOISSONS DU M,2800.0,2689.0,-0.039599999999999996,150584.0,56.0,2023-09-18
SODEP-Marsa Maroc,265.0,261.5,-0.0132,1340532.3,5063.0,2023-09-18
SONASID,580.1,558.0,-0.0381,8376842.7,15208.0,2023-09-18
SOTHEMA,1015.0,1020.0,0.0049,198900.0,195.0,2023-09-18
STOKVIS NORD AFRIQUE,12.2,11.7,-0.040999999999999995,9987.29,840.0,2023-09-18
TAQA MOROCCO,1040.0,1040.0,0.0,1044160.0,1004.0,2023-09-18
TGCC S.A,149.0,148.0,-0.0067,404144.0,2766.0,2023-09-18
TIMAR,535.0,550.0,0.027999999999999997,17050.0,31.0,2023-09-18
TOTALENERGIES MARKETING,1090.0,1139.0,0.045,68124.0,61.0,2023-09-18
WAFA ASSURANCE,4068.0,4117.0,0.012,102925.0,25.0,2023-09-18
