Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1234.0,1244.0,0.008100000000000001,1244.0,1.0,2023-12-07
AFRIC INDUSTRIES SA,312.5,309.1,-0.0109,7430.0,24.0,2023-12-07
AFRIQUIA GAZ,4100.0,4050.0,-0.012199999999999999,81690.0,20.0,2023-12-07
AKDITAL,482.1,489.0,0.0143,725255.5,1487.0,2023-12-07
ALLIANCES,106.5,106.9,0.0038,158723.05,1483.0,2023-12-07
ALUMINIUM DU MAROC,1360.0,1357.0,-0.0022,11733.0,9.0,2023-12-07
ARADEI CAPITAL,440.45,444.9,0.0101,9743.8,22.0,2023-12-07
ATLANTASANAD,121.95,121.95,0.0,182812.2,1509.0,2023-12-07
ATTIJARIWAFA BANK,458.0,461.0,0.0066,27052781.4,59034.0,2023-12-07
AUTO HALL,67.05,67.86,0.0121,3730.55,55.0,2023-12-07
AUTO NEJMA,2295.0,2200.0,-0.0414,2200.0,1.0,2023-12-07
BCP,266.0,269.0,0.0113,15310668.5,57048.0,2023-12-07
BMCI,502.0,529.9,0.0556,1059.8,2.0,2023-12-07
CIH,352.0,341.5,-0.0298,19140297.35,56097.0,2023-12-07
CIMENTS DU MAROC,1615.0,1650.0,0.0217,20843610.0,12633.0,2023-12-07
COLORADO,46.99,46.5,-0.0104,697.5,15.0,2023-12-07
COSUMAR,202.0,201.3,-0.0034999999999999996,557848.4,2753.0,2023-12-07
CTM,580.0,581.2,0.0021,1162.4,2.0,2023-12-07
DELTA HOLDING,37.0,37.0,0.0,37.0,1.0,2023-12-07
DISTY TECHNOLOGIES,187.1,187.5,0.0021,86221.3,462.0,2023-12-07
DISWAY,680.0,681.3,0.0019,30433.6,45.0,2023-12-07
DOUJA PROM ADDOHA,15.0,14.88,-0.008,2861482.5,193002.0,2023-12-07
HPS,610.0,614.0,0.0066,3480865.0,5705.0,2023-12-07
IB MAROC.COM,22.05,22.0,-0.0023,1320.0,60.0,2023-12-07
IMMORENTE INVEST,97.0,97.0,0.0,97.0,1.0,2023-12-07
INVOLYS,88.0,89.9,0.0216,539.4,6.0,2023-12-07
ITISSALAT AL-MAGHRIB,93.7,95.5,0.0192,31411204.98,334228.0,2023-12-07
LESIEUR CRISTAL,263.25,263.25,0.0,5265.0,20.0,2023-12-07
LafargeHolcim Maroc,1870.0,1886.0,0.0086,3955759.0,2123.0,2023-12-07
MANAGEM,1536.0,1543.0,0.0046,190885.0,124.0,2023-12-07
MED PAPER,21.24,20.7,-0.0254,43838.78,2152.0,2023-12-07
MICRODATA,550.0,550.0,0.0,7700.0,14.0,2023-12-07
MINIERE TOUISSIT,1300.0,1305.0,0.0038,32610.0,25.0,2023-12-07
MUTANDIS SCA,243.0,245.0,0.008199999999999999,747059.95,3049.0,2023-12-07
RESIDENCES DAR SAADA,20.5,20.0,-0.024399999999999998,198409.49,9888.0,2023-12-07
SANLAM MAROC,1295.0,1294.0,-0.0008,38820.0,30.0,2023-12-07
SMI,1330.0,1281.0,-0.0368,128393.0,97.0,2023-12-07
SNEP,464.0,475.0,0.023700000000000002,56143.95,115.0,2023-12-07
SOCIETE DES BOISSONS DU M,2200.0,2220.0,0.0091,88800.0,40.0,2023-12-07
SODEP-Marsa Maroc,270.0,268.05,-0.0072,2218776.85,8268.0,2023-12-07
SONASID,640.8,644.9,0.0064,1912.9,3.0,2023-12-07
SOTHEMA,1025.0,1050.0,0.024399999999999998,186250.0,185.0,2023-12-07
STOKVIS NORD AFRIQUE,10.93,11.1,0.015600000000000001,299.45,27.0,2023-12-07
STROC INDUSTRIE,31.45,30.58,-0.0277,4287.0,140.0,2023-12-07
TAQA MOROCCO,1029.0,1010.0,-0.018500000000000003,2447812.0,2425.0,2023-12-07
TGCC S.A,176.9,177.0,0.0006,1127712.85,6365.0,2023-12-07
TOTALENERGIES MARKETING,1090.0,1101.0,0.0101,62799.0,57.0,2023-12-07
UNIMER,159.0,159.0,0.0,63600.0,400.0,2023-12-07
